"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.731289750E0,5.550224781E-1,-2.722627819E-1,4.648237675E-2
7.751390750E0,6.878386140E-1,-2.799108326E-1,9.838658571E-2
7.771491750E0,8.566305041E-1,5.550311208E-1,3.974069282E-2
7.791593750E0,1.204780698E0,2.600632906E-1,2.314929478E-2
7.811694750E0,5.311939120E-1,-1.085893735E-1,5.334892124E-2
7.831795750E0,1.536423862E-1,-5.790488124E-1,8.311107755E-2
7.851896750E0,1.982606053E-1,-1.026288390E0,7.691885531E-2
7.871997750E0,2.840730548E-1,3.807218671E-1,8.427935094E-2
7.892098750E0,7.914597392E-1,-4.073306322E-1,1.315776557E-1
7.912200750E0,9.370448589E-1,-7.447372675E-1,-7.846546173E-2
7.932301750E0,1.655667424E-1,-9.520671368E-1,1.989326440E-2
7.952402750E0,-1.642675251E-1,-1.131229401E0,-4.725397006E-2
7.972503750E0,7.980487943E-1,-1.226062655E0,-7.389666140E-2
7.992604750E0,4.313290417E-1,-1.388542891E0,-2.521113455E-1
8.012705750E0,5.692653656E-1,-2.762334347E-1,-1.286837012E-1
8.032807750E0,5.569044948E-1,1.672120929E0,-1.882064492E-1
8.052908750E0,8.283797503E-1,2.417870522E0,-1.612444967E-1
8.073009750E0,3.063950241E-1,1.270420194E0,-4.583002254E-2
8.093110750E0,1.741547734E-1,1.825927049E-1,2.690218687E-1
8.113211750E0,-1.233701184E-1,-1.172089338E0,5.672370791E-1
8.133312750E0,-3.187133372E-1,-1.482065558E0,7.482847571E-2
8.153414750E0,-9.823613763E-1,-1.407099128E0,9.221278876E-2
8.173515750E0,-8.024371862E-1,-4.985341430E-1,1.255743857E-2
8.193616750E0,-3.585770130E-1,2.082797587E-1,-2.758273855E-2
8.213717750E0,-7.298120856E-1,-2.673677206E-1,1.355268210E-1
8.233818750E0,-5.639405251E-1,-4.905235767E-1,7.524589449E-2
8.253920750E0,-2.388922572E-1,2.568911910E-1,2.299057692E-2
8.274021750E0,-7.836437970E-2,8.613464832E-1,-1.193757914E-2
8.294122750E0,-1.033213437E-1,1.110406518E0,-1.703135110E-2
8.314223750E0,3.879057616E-2,5.597040653E-1,-2.145746723E-2
8.334324750E0,1.661597788E-1,2.096256167E-1,-1.620513201E-2
8.354425750E0,3.232609928E-1,9.713689983E-2,-1.518514287E-2
8.374527750E0,4.708080590E-1,3.335218430E-1,-2.416298725E-2
8.394628750E0,4.740404189E-1,3.355379403E-1,2.064453624E-2
8.414729750E0,3.890053928E-1,1.480126679E-1,5.930976570E-2
8.434830750E0,3.892742097E-1,-6.314212829E-2,6.745647639E-2
8.454931750E0,3.034070730E-1,-1.771997511E-1,3.228751943E-2
8.475032750E0,2.661257982E-1,-2.561290562E-2,6.546112150E-2
8.495134750E0,1.603849083E-1,-4.359328002E-2,3.177628666E-2
8.515235750E0,4.484950379E-2,-5.885321274E-2,4.076713324E-2
8.535336750E0,-4.015400633E-2,-3.853551671E-2,4.888581857E-2
8.555437750E0,-1.732608974E-1,-1.929894686E-1,7.134042680E-2
8.575538750E0,-2.049142420E-1,-9.154617041E-2,8.911441267E-2
8.595639750E0,-2.762013674E-1,-5.616655201E-2,8.175300807E-2
8.615741750E0,-2.571546137E-1,-1.417957246E-1,8.888064325E-2
8.635842583E0,-1.300151944E-1,-2.039612383E-1,9.741793573E-2
8.655943583E0,-5.495317653E-2,-1.959863305E-1,7.896027714E-2
8.676044583E0,-2.977988683E-2,-1.904245019E-1,6.944123656E-2
8.696145583E0,-8.084681630E-2,-2.578198612E-1,7.625155896E-2
8.716246583E0,-7.311582565E-2,-1.723909229E-1,9.552577138E-2
8.736348583E0,-1.327165365E-1,5.397171527E-2,1.133693755E-1
8.756449583E0,-1.798552126E-1,-2.776443064E-1,8.820298314E-2
8.776550583E0,-7.635960728E-2,-3.844687343E-1,8.730853349E-2
8.796651583E0,1.174019277E-1,-4.406727254E-1,7.180739194E-2
8.816752583E0,2.020122409E-1,-5.001403093E-1,-1.059144512E-1
8.836854583E0,8.522833586E-1,-5.576491356E-1,-5.680724382E-1
8.856955583E0,2.357524633E0,-6.634088159E-1,-1.404088736E0
8.877056583E0,3.829422474E0,-7.914621830E-1,-2.465112925E0
8.897157583E0,4.393601418E0,-1.171112299E0,-3.519032001E0
8.917258583E0,4.276747227E0,-1.804589868E0,-4.367887020E0
8.937359583E0,3.946228981E0,-2.409996748E0,-4.876900196E0
8.957461583E0,4.620784283E0,-3.114996910E0,-4.600327969E0
8.977562583E0,5.866905689E0,-3.381098270E0,-4.201550484E0
8.997663583E0,6.452541351E0,-3.830666780E0,-4.298943996E0
9.017764583E0,5.978370667E0,-4.550960064E0,-4.371985435E0
9.037865583E0,4.701255798E0,-5.494748592E0,-5.022011757E0
9.057966583E0,3.095835209E0,-6.252698898E0,-5.019374371E0
9.078068583E0,1.742385864E0,-6.843770981E0,-3.579810381E0
9.098169583E0,3.421342373E-1,-7.454367161E0,-8.853027821E-1
9.118270583E0,-1.091237307E0,-6.359353065E0,1.976596713E0
9.138371583E0,-7.254154682E-1,-1.599110246E0,3.884863853E0
9.158472583E0,9.347795844E-1,9.225894809E-1,4.497847080E0
9.178574583E0,2.512113094E0,1.452374578E0,4.357839108E0
9.198675583E0,3.493438721E0,1.131983161E0,3.415223360E0
9.218776583E0,4.396452427E0,2.844312489E-1,1.682352185E0
9.238877583E0,4.830106258E0,-2.499357313E-1,1.504988909E0
9.258978583E0,3.794236898E0,-3.142544031E-1,3.434066296E0
9.279079583E0,1.510810733E0,-8.701514006E-1,4.209746361E0
9.299181583E0,-1.052347064E0,-1.035219789E0,2.703327894E0
9.319282583E0,-2.104695559E0,-6.609427929E-1,2.111535788E0
9.339383583E0,-2.349215508E0,-3.970622718E-1,2.236311436E0
9.359484583E0,-1.895550370E0,-4.849818349E-1,2.147727966E0
9.379585583E0,-9.036871195E-1,-3.976820707E-1,1.939399958E0
9.399686583E0,6.892880052E-2,-1.680359989E-2,1.991255403E0
9.419788583E0,2.009944618E-1,3.505899310E-1,2.376708031E0
9.439889583E0,-2.523787916E-1,5.760574937E-1,2.803841114E0
9.459990583E0,-2.409124970E-1,4.474469423E-1,2.923840761E0
9.480091583E0,-5.704519525E-2,1.901016682E-1,2.559218407E0
9.500192583E0,3.727010787E-1,3.753913939E-2,1.517056346E0
9.520294583E0,1.163126111E0,5.761923641E-2,7.118515968E-1
9.540395583E0,1.686824083E0,3.268488050E-1,8.473989367E-1
9.560496583E0,1.652183175E0,5.338075757E-1,1.435101986E0
9.580597583E0,1.122641206E0,6.312032342E-1,1.533520341E0
9.600698583E0,3.105796874E-1,1.364290714E0,6.903894544E-1
9.620799583E0,-6.242426634E-1,2.097602367E0,-8.242581487E-1
9.640901333E0,-1.080197811E0,1.891125798E0,-2.474104881E0
9.661002333E0,-1.131487727E0,7.089159489E-1,-3.993469000E0
9.681103333E0,-6.910570264E-1,-1.852059364E-2,-5.118635654E0
9.701204333E0,4.816200212E-2,-1.813219637E-1,-5.406527996E0
9.721305333E0,4.871897101E-1,2.251318423E-3,-4.776926041E0
9.741406333E0,6.256224513E-1,7.574506402E-1,-3.357266426E0
9.761508333E0,6.369990110E-1,1.885280728E0,-2.216133833E0
9.781609333E0,9.429959059E-1,2.425820589E0,-1.527824759E0
9.801710333E0,2.055408478E0,1.796531796E0,-7.119912505E-1
9.821811333E0,3.031790495E0,1.235035181E0,3.027688563E-1
9.841912333E0,3.268885374E0,1.605788231E0,1.018640876E0
9.862013333E0,2.623180866E0,6.730294228E-1,1.141914606E0
9.882115333E0,1.022764921E0,-6.257206202E-1,2.791577578E-2
9.902216333E0,-2.454238385E-1,1.592099518E-1,-1.364536762E0
9.922317333E0,-9.663310051E-1,-1.417509913E-1,-1.893858194E0
9.942418333E0,-7.534074187E-1,-2.228299618E0,-2.124134064E0
9.962519333E0,4.108273089E-1,-3.889882803E0,-2.747768164E0
9.982621333E0,8.635758162E-1,-4.405944347E0,-3.594473124E0
1.000272233E1,2.879213691E-1,-2.088611603E0,-3.270437479E0
1.002282333E1,3.263454884E-2,7.142216563E-1,-2.214241505E0
1.004292433E1,2.784997523E-1,1.923757672E0,-1.372541428E0
1.006302533E1,6.067938805E-1,1.737068653E0,-8.500337005E-1
1.008312633E1,1.132740378E0,1.241565108E0,-5.665810108E-1
1.010322833E1,1.080895901E0,1.377411604E0,8.810625225E-2
1.012332933E1,4.967308044E-2,2.070196867E0,1.127144575E0
1.014343033E1,4.497760162E-2,8.490564823E-1,9.425169230E-1
1.016353133E1,7.171014547E-1,-6.617279649E-1,-3.742775694E-2
1.018363233E1,5.581285357E-1,-7.763258219E-1,-2.390933037E-2
1.020373333E1,-8.555191010E-2,-4.942366481E-1,2.111585736E-1
1.022383533E1,-8.210000396E-1,-3.663624823E-1,4.134999216E-2
1.024393633E1,-1.044541359E0,-4.873670042E-1,3.527968004E-2
1.026403733E1,-8.094772696E-1,-5.609968901E-1,1.506030858E-1
1.028413833E1,-4.086714387E-1,-5.627605319E-1,1.656955183E-1
1.030423933E1,-2.022121847E-1,-2.761929035E-1,1.180098802E-1
1.032434033E1,-5.707527995E-1,-3.732205182E-2,2.461670339E-2
1.034444233E1,-8.001604676E-1,-7.275294065E-1,-1.224494800E-1
1.036454333E1,-1.952930391E-1,1.959399283E-1,2.397902161E-1
1.038464433E1,2.971115410E-1,7.097074389E-1,5.748323202E-1
1.040474533E1,4.533272684E-1,5.793211460E-1,3.561607599E-1
1.042484633E1,2.631055117E-1,5.807459950E-1,2.120811939E-1
1.044494733E1,-1.377608776E-1,3.089293540E-1,1.895329505E-1
1.046504933E1,-4.454493821E-1,-1.218308508E-1,2.069579661E-1
1.048515033E1,-4.561526179E-1,-1.675432175E-1,1.546572298E-1
1.050525133E1,-2.953219414E-1,-1.864221878E-2,1.062034965E-1
1.052535233E1,-2.350833118E-1,8.281665295E-2,1.430667639E-1
1.054545333E1,-1.293665916E-1,1.401491165E-1,2.093263865E-1
1.056555433E1,-9.625309706E-2,7.563458383E-2,2.752664983E-1
1.058565633E1,-1.984558702E-1,2.291447297E-2,2.405864447E-1
1.060575733E1,-2.740426362E-1,-1.184071600E-2,2.807242572E-1
1.062585833E1,-2.969853580E-1,-9.294235706E-2,3.072991669E-1
1.064595996E1,-3.313935995E-1,-1.932048704E-3,2.374089807E-1
1.066606096E1,-3.851229548E-1,1.400474757E-1,3.000811934E-1
1.068616296E1,-5.407490134E-1,1.702043042E-2,3.826580048E-1
1.070626396E1,-5.815882683E-1,-2.208931744E-1,4.537223876E-1
1.072636496E1,-4.907536209E-1,-2.343642563E-1,4.851058125E-1
1.074646596E1,-3.911583722E-1,2.344254963E-2,4.451187551E-1
1.076656696E1,-4.853331447E-1,4.746596143E-2,4.797025323E-1
1.078666796E1,-5.776443481E-1,-1.778638363E-1,6.570359468E-1
1.080676996E1,-5.590382218E-1,-2.254143357E-1,7.393066287E-1
1.082687096E1,-5.415955186E-1,-3.767897189E-2,6.880627275E-1
1.084697196E1,-5.835366845E-1,1.488021612E-1,6.615844965E-1
1.086707296E1,-6.698659062E-1,1.294398308E-1,7.261312604E-1
1.088717396E1,-7.322991490E-1,-3.893183917E-2,8.091143966E-1
1.090727496E1,-7.050198913E-1,-1.494238824E-1,8.502612114E-1
1.092737696E1,-7.950146794E-1,-3.025305569E-1,9.837746620E-1
1.094747796E1,-1.018281102E0,-2.085985094E-1,1.044320941E0
1.096757896E1,-8.565802574E-1,7.662600279E-2,1.011808515E0
1.098767996E1,-7.221548557E-1,3.844655156E-1,8.519920707E-1
1.100778096E1,-8.512313962E-1,6.701522470E-1,6.600849032E-1
1.102788196E1,-1.139379025E0,5.158177614E-1,7.870335579E-1
1.104798396E1,-1.376084089E0,3.706877828E-1,1.292824030E0
1.106808496E1,-1.366258144E0,4.421688318E-1,1.464674830E0
1.108818596E1,-1.435385466E0,3.675722182E-1,1.267081022E0
1.110828696E1,-1.690707088E0,2.153366655E-1,1.012549281E0
1.112838796E1,-1.672800303E0,1.823702306E-1,8.684493899E-1
1.114848896E1,-1.617920399E0,-1.875212640E-1,1.040835857E0
1.116859096E1,-1.786336660E0,-1.790490299E-1,1.493534803E0
1.118869196E1,-1.855129719E0,2.574616075E-1,1.756773949E0
1.120879296E1,-1.816511512E0,6.616471410E-1,1.850567818E0
1.122889396E1,-1.881930709E0,6.211863160E-1,1.847024679E0
1.124899496E1,-2.246254683E0,5.593157411E-1,1.919542551E0
1.126909596E1,-2.592742205E0,5.133985281E-1,2.072788954E0
1.128919796E1,-2.674703121E0,-1.560560167E-1,2.008947849E0
1.130929896E1,-2.824064016E0,-1.371809840E0,1.660196185E0
1.132939996E1,-2.759504557E0,-1.268794537E0,1.895483255E0
1.134950096E1,-2.497846603E0,-8.706718683E-2,2.615773439E0
1.136960196E1,-2.401677370E0,5.447359085E-1,3.151040554E0
1.138970396E1,-2.519752979E0,3.433086276E-1,3.739008427E0
1.140980496E1,-2.896158457E0,1.634387076E-1,4.178318501E0
1.142990596E1,-2.463019609E0,4.461907744E-1,3.768119574E0
1.145000696E1,-1.763474107E0,1.966705918E0,1.949977756E0
1.147010796E1,-9.155420661E-1,4.552256107E0,1.907211393E-1
1.149020896E1,-4.969811440E-1,2.878890991E0,1.256289482E0
1.151031096E1,-3.977952003E-1,6.499361992E-2,2.124918461E0
1.153041196E1,-5.028845668E-1,-8.140886426E-1,1.958052516E0
1.155051296E1,-4.576199353E-1,-1.995587945E0,1.429673553E0
1.157061396E1,2.743561566E-1,-2.584537506E0,-1.307466179E-1
1.159071496E1,9.393913746E-1,-1.399562716E0,-1.493424535E0
1.161081596E1,1.115221620E0,2.015307844E-1,-1.856400728E0
1.163091775E1,9.541679025E-1,3.537837863E-1,-1.431873679E0
1.165101875E1,8.525204062E-1,-4.721808434E-1,-6.863136292E-1
1.167111975E1,7.361108065E-1,-1.472595930E0,-1.685540825E-1
1.169122075E1,6.824734211E-1,-1.632736564E0,-6.034307927E-2
1.171132175E1,6.737827063E-1,-1.006832838E0,9.687471390E-2
1.173142275E1,5.316566825E-1,-2.288111597E-1,2.761478126E-1
1.175152475E1,1.588959545E-1,8.134366572E-2,1.863359362E-1
1.177162575E1,-3.983826935E-2,2.404792756E-1,1.227953658E-1
1.179172675E1,-1.095726639E-1,-3.381795809E-2,2.419145256E-1
1.181182775E1,-6.774409115E-2,-5.368550420E-1,3.394319117E-1
1.183192875E1,9.777664393E-2,-6.326916814E-1,2.539459765E-1
1.185202975E1,2.593967617E-1,-5.123960376E-1,1.548659243E-2
1.187213175E1,2.196069658E-1,-6.441006064E-1,6.498766690E-2
1.189223275E1,-8.400848508E-2,-9.725024700E-1,3.320419490E-1
1.191233375E1,-6.578566432E-1,-5.237005353E-1,1.941952705E-1
1.193243475E1,-4.918006063E-1,2.982850790E0,-2.545869827E0
1.195253575E1,2.812487185E-1,5.150189400E0,-4.357244492E0
1.197263775E1,2.250188589E0,4.901989460E0,-1.698762655E0
1.199273875E1,8.278288245E-1,7.242140174E-1,-8.224586397E-2
1.201283975E1,3.367560208E-1,-3.305037975E0,-1.155218840E0
1.203294075E1,4.009404182E-1,-2.003888845E0,-1.690630198E0
1.205304175E1,1.186694741E0,1.211816311E0,-1.545631170E0
1.207314275E1,2.250372887E0,3.427749395E0,-1.332527637E0
1.209324475E1,2.359412193E0,3.311919689E0,-9.883682728E-1
1.211334575E1,1.832853079E0,1.197022080E0,-1.131603718E0
1.213344675E1,1.482455850E0,-4.006074071E-1,-1.042424321E0
1.215354775E1,1.103825450E0,-7.945789695E-1,-6.434459686E-1
1.217364875E1,7.009752989E-1,-4.357578456E-1,-8.688024431E-2
1.219374975E1,2.993074059E-1,3.225336224E-2,4.626663327E-1
1.221385175E1,-1.360764354E-2,1.763658375E-1,6.082266569E-1
1.223395275E1,-1.468894780E-1,4.240494221E-2,2.117127180E-1
1.225405375E1,-3.413332403E-1,5.179321393E-2,-2.125247195E-2
1.227415475E1,-5.940752625E-1,1.162549257E-1,-2.227073908E-2
1.229425575E1,-7.254804373E-1,-8.044204116E-2,1.497981697E-1
1.231435675E1,-6.410536766E-1,-7.876316458E-2,2.995370626E-1
1.233445875E1,-5.305539370E-1,4.389717709E-3,2.121421248E-1
1.235455975E1,-4.972663820E-1,4.212572575E-1,-1.098385006E-1
1.237466075E1,-9.430371523E-1,1.542160153E0,-4.297891557E-1
1.239476175E1,-1.090781331E0,2.314315319E0,-8.359617591E-1
1.241486275E1,-6.144331694E-1,1.978423715E0,-6.737594604E-1
1.243496475E1,-3.220669627E-1,6.632302403E-1,4.177952707E-1
1.245506575E1,9.260775894E-2,1.380591989E-1,4.931131005E-1
1.247516675E1,4.522013366E-1,-3.260238171E-1,-1.065683812E-1
1.249526775E1,6.240205169E-1,-1.685136676E0,-4.068357944E-1
1.251536875E1,6.032635570E-1,-2.090952158E0,-3.480700552E-1
1.253546975E1,5.461648703E-1,-1.409584284E0,-3.353434503E-1
1.255557175E1,5.717870593E-1,-4.821750522E-1,-3.372404277E-1
1.257567275E1,7.167512178E-1,-2.753962576E-1,-2.138241082E-1
1.259577375E1,7.069650292E-1,-9.586653113E-1,-3.548896685E-2
1.261587475E1,3.300563991E-1,-1.608261704E0,1.239923015E-1
1.263597550E1,-7.716026157E-2,-1.301891565E0,2.033870816E-1
1.265607650E1,-2.722531557E-1,-5.784947872E-1,8.401879668E-2
1.267617850E1,-2.129890323E-1,-3.927095607E-2,-5.307569727E-2
1.269627950E1,-8.257867396E-2,2.648992538E-1,-1.355547011E-1
1.271638050E1,-1.397748888E-1,5.505437255E-1,-1.155433208E-1
1.273648150E1,-3.966106474E-1,1.000290632E0,1.462611742E-2
1.275658250E1,-6.959755421E-1,1.458636284E0,1.394743174E-1
1.277668350E1,-7.810041308E-1,1.214021087E0,2.233336866E-1
1.279678550E1,-5.747801065E-1,3.911160529E-1,3.311818540E-1
1.281688650E1,-3.633550406E-1,3.833210170E-1,3.828118145E-1
1.283698750E1,-2.496754378E-1,6.138771772E-1,3.196388781E-1
1.285708850E1,-2.028489262E-1,6.361004114E-1,2.264028341E-1
1.287718950E1,1.536880061E-2,4.553793371E-1,8.906242996E-2
1.289729050E1,2.613643110E-1,-2.632504106E-1,-3.910155222E-2
1.291739250E1,2.321092933E-1,-5.887284279E-1,-7.989697158E-2
1.293749350E1,2.181605995E-1,-7.707253695E-1,-1.024939865E-1
1.295759450E1,3.061268926E-1,-7.919389606E-1,-1.001885533E-1
1.297769550E1,3.752235174E-1,-6.512800455E-1,-7.068435848E-2
1.299779650E1,3.928276896E-1,-5.495678782E-1,-7.015928626E-2
1.301789850E1,3.428589702E-1,-4.940894842E-1,-5.568857864E-2
1.303799950E1,2.489153147E-1,-3.307853341E-1,3.142892942E-2
1.305810050E1,1.481393576E-1,-1.318629738E-2,1.937259920E-2
1.307820150E1,3.323799372E-2,4.147435129E-1,-8.209467866E-3
1.309830250E1,-8.961905539E-2,5.975052714E-1,8.582181297E-3
1.311840350E1,-1.533505619E-1,4.325943291E-1,1.361950766E-2
1.313850550E1,-1.865362525E-1,1.930979788E-1,5.938133970E-2
1.315860650E1,-2.029161006E-1,2.605087459E-1,1.054189205E-1
1.317870750E1,-1.577739865E-1,4.832524359E-1,1.008909792E-1
1.319880850E1,-9.494135529E-2,5.005980134E-1,8.920049667E-2
1.321890950E1,-7.433619350E-2,2.712333202E-1,8.143994212E-2
1.323901050E1,-1.714064926E-2,-3.508111089E-2,9.559240192E-2
1.325911250E1,8.875527233E-2,-1.294304579E-1,2.702595294E-2
1.327921350E1,1.382292211E-1,-1.392117739E-1,-7.209566981E-2
1.329931450E1,1.573033929E-1,-2.155340165E-1,-1.001055092E-1
1.331941550E1,1.901807040E-1,-3.088193238E-1,-9.621484578E-2
1.333951650E1,2.158238888E-1,-3.472635150E-1,-8.016052097E-2
1.335961750E1,2.152549326E-1,-2.971064150E-1,-7.179643214E-2
1.337971950E1,1.680348366E-1,-1.743350625E-1,-6.781501323E-2
1.339982050E1,9.379544854E-2,-1.166225821E-1,-7.398411632E-2
1.341992150E1,2.770540491E-2,-5.211381614E-2,-3.339124843E-2
1.344002250E1,-1.084118150E-2,3.002500348E-2,-3.125764430E-3
1.346012350E1,-5.763951689E-2,1.197870225E-1,2.673310786E-2
1.348022450E1,-7.757072896E-2,1.673493981E-1,4.546675831E-2
1.350032650E1,-1.270832270E-1,2.664429843E-1,5.578070134E-2
1.352042750E1,-1.466169506E-1,2.927586436E-1,4.509908333E-2
1.354052850E1,-1.591224521E-1,2.237533629E-1,5.733735487E-2
1.356062950E1,-1.394048482E-1,1.680339575E-1,1.063044816E-1
1.358073050E1,-7.974435389E-2,1.390588135E-1,1.040928364E-1
1.360083250E1,-1.602357253E-3,6.757546961E-2,7.288356870E-2
1.362093350E1,4.178773239E-2,-5.830682442E-2,3.921774775E-2
1.364103496E1,6.932777166E-2,-1.355019361E-1,-6.087251939E-3
1.366113596E1,9.311504662E-2,-1.464022100E-1,-3.870160878E-2
1.368123696E1,9.377237409E-2,-1.479072124E-1,-6.229830533E-2
1.370133796E1,8.131010085E-2,-1.735032052E-1,-4.954246432E-2
1.372143996E1,7.773292065E-2,-1.799292117E-1,-3.947242722E-2
1.374154096E1,7.484922558E-2,-1.477324665E-1,-2.854963765E-2
1.376164196E1,4.217569157E-2,-8.869579434E-2,-2.542600036E-2
1.378174296E1,-1.369153336E-2,4.490164109E-3,-3.257244453E-2
1.380184396E1,-4.041785747E-2,7.550152391E-2,-4.364547879E-2
1.382194496E1,-4.905631766E-2,1.471219957E-1,-3.810116276E-2
1.384204696E1,-5.749605969E-2,1.653172374E-1,-2.409005910E-2
1.386214796E1,-5.113115162E-2,1.877798289E-1,2.585628303E-3
1.388224896E1,-5.669663101E-2,2.382959425E-1,7.630529348E-3
1.390234996E1,-5.835936219E-2,2.382199466E-1,1.306736004E-2
1.392245096E1,-4.282698967E-3,1.523458809E-1,6.957025267E-3
1.394255196E1,3.310783207E-2,7.918757945E-2,5.228549242E-3
1.396265396E1,6.539979577E-2,1.745088771E-2,-4.891972989E-3
1.398275496E1,7.118130475E-2,-3.952807933E-2,-1.129762549E-2
1.400285596E1,6.915684044E-2,-1.004087850E-1,-1.319060451E-3
1.402295696E1,5.735339597E-2,-1.611822695E-1,-5.928793922E-3
1.404305796E1,5.534079298E-2,-1.892279238E-1,5.651115440E-3
1.406315896E1,3.525483608E-2,-1.482526362E-1,6.145659834E-3
1.408326096E1,9.296311997E-3,-7.932146639E-2,3.953716718E-3
1.410336196E1,-2.581610717E-2,-4.711976647E-2,6.377057871E-4
1.412346296E1,-4.528588802E-2,-6.378725916E-2,9.303148836E-3
1.414356396E1,-4.600189254E-2,-2.188257687E-2,-1.943286881E-2
1.416366496E1,-8.334169537E-2,1.037228107E-1,-5.215795338E-2
1.418376696E1,-9.788241237E-2,1.517440230E-1,-7.147148252E-2
1.420386796E1,-8.088343590E-2,1.460036337E-1,-5.473840609E-2
1.422396896E1,-6.650252640E-2,1.405018717E-1,-4.226485640E-2
1.424406996E1,-4.845979065E-2,1.318497658E-1,-1.450731978E-2
1.426417096E1,-1.280664466E-2,7.821154594E-2,4.494370520E-2
1.428427196E1,7.146069314E-3,6.067638099E-2,5.804572254E-2
1.430437396E1,2.644033171E-2,4.960032925E-2,5.079237744E-2
1.432447496E1,3.692902997E-2,2.357196994E-2,2.510657161E-2
1.434457596E1,5.081219226E-2,-6.727798283E-2,-1.842295751E-2
1.436467696E1,5.056329072E-2,-1.089747921E-1,-3.408382833E-2
1.438477796E1,5.652528629E-2,-8.604797721E-2,-3.025117330E-2
1.440487896E1,7.085303962E-2,-7.294085622E-2,-2.377787419E-2
1.442498096E1,4.769190401E-2,-5.302168056E-2,-1.870285906E-2
1.444508196E1,2.637194470E-2,-5.700770393E-2,-4.387735389E-3
1.446518296E1,7.505868562E-3,-4.113332927E-2,3.945726901E-3
1.448528396E1,-1.289144065E-2,8.822300471E-3,3.301613498E-3
1.450538496E1,-2.089041471E-2,2.332378365E-2,7.955878973E-3
1.452548596E1,-3.956444561E-2,2.369306237E-2,2.626062930E-2
1.454558796E1,-2.537423559E-2,2.487415634E-2,3.237731382E-2
1.456568896E1,-2.426782995E-2,6.619562209E-2,2.808989771E-2
1.458578996E1,-2.356989495E-2,5.471769348E-2,2.497644722E-2
1.460589096E1,-1.064746641E-2,1.350093354E-2,3.237188980E-2
1.462599196E1,-1.300767437E-2,5.144987954E-4,2.969904989E-2
1.464609262E1,3.488281043E-3,1.118596643E-2,2.018093877E-2
1.466619463E1,2.478181757E-2,-6.704974454E-3,4.354156088E-3
1.468629562E1,3.000209481E-2,-6.887823809E-3,-1.193885505E-2
1.470639663E1,4.234925658E-2,-2.182165720E-2,-1.802396774E-2
1.472649763E1,4.347955063E-2,-3.995683417E-2,-1.270743180E-2
1.474659863E1,2.065954357E-2,-3.173486888E-2,-1.018362492E-2
1.476669963E1,6.636290345E-3,-2.050651237E-2,-8.862261660E-3
1.478680162E1,1.219375525E-3,-3.044610843E-2,-1.009243913E-2
1.480690263E1,7.616011426E-4,-9.906939231E-3,-9.379347786E-3
1.482700362E1,-4.108449444E-3,1.292377152E-2,-1.767380536E-2
1.484710463E1,-1.396274939E-2,3.716203570E-2,-7.446957286E-3
1.486720562E1,-3.088749200E-2,4.427748919E-2,6.053466816E-3
1.488730663E1,-3.030217811E-2,2.389695868E-2,8.108571172E-3
1.490740863E1,-2.025129460E-2,-1.464584097E-2,4.998362157E-3
1.492750963E1,-9.569583461E-3,-7.618952077E-3,1.014206745E-2
1.494761063E1,1.248736307E-2,1.472902671E-2,1.470415574E-2
1.496771163E1,2.092381939E-2,3.988422081E-2,-3.985028015E-4
1.498781263E1,2.296250314E-2,3.440432250E-2,-1.301969867E-3
1.500791462E1,1.814868301E-2,-1.388219371E-2,-1.172169577E-3
1.502801563E1,2.137192711E-2,-6.242621690E-2,-2.448188607E-3
1.504811662E1,1.693029702E-2,-5.817001313E-2,-6.145187654E-4
1.506821763E1,1.422871836E-2,-3.806652501E-2,9.297735058E-3
