"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.577348708E0,-4.655768280E0,-2.712464401E1,-1.100212097E-1
2.597450708E0,-2.957699432E0,-1.282188675E1,3.069367218E0
2.617552708E0,-1.494342499E0,-5.860163727E0,3.302881622E0
2.637653708E0,-1.995799713E0,-4.682412872E0,2.831511841E0
2.657755708E0,-3.925886078E0,-7.672445068E0,1.811083832E0
2.677857708E0,-3.432362366E0,-9.502090302E0,7.081773376E-1
2.697958708E0,-2.398911438E0,-9.407636719E0,7.764353943E-1
2.718060708E0,-1.856289825E0,-8.524473267E0,1.329086151E0
2.738162708E0,-1.469793549E0,-8.023614807E0,1.983375549E0
2.758263708E0,-1.093476105E0,-8.465346222E0,2.296674042E0
2.778365708E0,-8.602610779E-1,-9.363179169E0,2.210153961E0
2.798467708E0,-9.990225220E-1,-1.031355286E1,1.918410645E0
2.818569708E0,-2.860551453E-1,-1.052042267E1,1.049317932E0
2.838670708E0,4.855902100E-1,-1.010518616E1,1.839674377E-1
2.858773083E0,6.292913818E-1,-9.799671478E0,-1.013692017E0
2.878875083E0,9.145980835E-2,-9.862840118E0,-3.044668579E0
2.898976083E0,-1.018182678E0,-9.973460083E0,-3.707190857E0
2.919078083E0,-1.866917725E0,-1.012943573E1,-2.310295715E0
2.939180083E0,-1.763482819E0,-9.922116852E0,-7.050338745E-1
2.959281083E0,-1.281784515E0,-9.474248199E0,-1.255888367E0
2.979383083E0,-1.483714600E0,-7.590265961E0,6.408174133E-1
2.999485083E0,-1.590442657E0,-8.514593811E0,3.066822510E0
3.019586083E0,3.824546814E-1,-8.492739258E0,1.481618958E0
3.039688083E0,4.517605591E-1,-1.133068771E1,-3.477867737E0
3.059790083E0,1.706451416E-1,-9.838590546E0,-4.900509338E0
3.079891083E0,-3.769161987E-1,-8.735833740E0,-4.243076477E0
3.099993083E0,-5.165757751E-1,-8.602012024E0,-2.591111755E0
3.120095083E0,-6.132746887E-1,-8.602012024E0,-1.305285645E0
3.140196083E0,-3.879931641E-1,-8.431217194E0,-1.493893433E0
3.160298083E0,1.688488770E-1,-7.786956940E0,-2.267634430E0
3.180400083E0,4.537065125E-1,-7.994575195E0,-2.323318634E0
3.200501083E0,8.327183533E-1,-8.662935333E0,-2.973416748E0
3.220603083E0,6.245013428E-1,-9.680519257E0,-3.851790161E0
3.240705083E0,6.408174133E-1,-1.106139771E1,-5.835764465E0
3.260806083E0,7.765850830E-1,-1.306647812E1,-5.038222961E0
3.280908083E0,9.855505371E-1,-1.448956879E1,-6.792874146E0
3.301010083E0,3.171305237E0,-1.075693085E1,-3.198099518E0
3.321111083E0,-1.453477478E0,-8.144563293E0,3.789220276E0
3.341213083E0,-4.398603058E0,-7.692353668E0,1.822460175E0
3.361315083E0,-3.921694794E0,-8.088879089E0,2.147733765E0
3.381416083E0,-2.924019470E0,-9.624236298E0,2.921474762E0
3.401518083E0,-2.800376587E0,-1.181822388E1,4.054468689E0
3.421620083E0,-1.915566559E0,-1.330942291E1,4.170477448E0
3.441721083E0,-1.571731567E-2,-1.222807159E1,3.394341431E0
3.461823083E0,3.116519165E-1,-9.859247589E0,2.887046356E0
3.481925083E0,-1.413061523E-1,-8.529562683E0,2.833457794E0
3.502026083E0,4.216731262E-1,-8.195756836E0,2.824925537E0
3.522128083E0,1.563648376E0,-8.616681519E0,2.535726929E0
3.542230083E0,2.770289154E0,-9.289682007E0,1.915865936E0
3.562331083E0,3.799997864E0,-9.875264282E0,9.437873840E-1
3.582433083E0,4.124373322E0,-1.011985565E1,6.466552734E-2
3.602535083E0,3.980223083E0,-9.742939453E0,-1.360670471E-1
3.622636083E0,3.786076813E0,-9.369765472E0,1.835183716E-1
3.642738083E0,3.571872253E0,-9.626032562E0,7.607180786E-1
3.662840083E0,3.867657166E0,-1.167871399E1,5.774990845E-1
3.682941083E0,4.186943207E0,-1.230111969E1,-3.381917267E0
3.703043083E0,4.276007996E0,-1.079599960E1,-6.462361450E0
3.723145083E0,2.903661804E0,-8.719218292E0,-3.531156921E0
3.743246083E0,1.272204437E0,-8.340356140E0,-7.815248108E-1
3.763348083E0,8.884025574E-1,-9.692494354E0,2.121089172E-1
3.783450083E0,1.376687164E0,-1.126272903E1,1.026116180E0
3.803551083E0,2.010319519E0,-1.141122025E1,1.977088623E0
3.823653083E0,2.377655640E0,-1.109717331E1,2.367476807E0
3.843755083E0,3.149899750E0,-1.260843063E1,4.242178345E-1
3.863856083E0,5.483696594E0,-1.548904037E1,-4.291875000E0
3.883958083E0,6.547684021E0,-1.332528992E1,-9.355395355E0
3.904060083E0,4.197870483E0,-1.028196854E1,-4.793332214E0
3.924161083E0,1.299896851E0,-1.149579437E1,-9.125024414E-1
3.944263083E0,-8.273295593E-1,-1.541943512E1,3.403921509E-1
3.964365083E0,-2.220632172E0,-1.898307449E1,2.368075562E0
3.994517083E0,-2.194736023E0,-1.908516220E1,7.234455872E0
4.014619083E0,-4.806504822E-1,-1.430245789E1,7.395970001E0
4.034720083E0,1.111738129E0,-1.007509872E1,3.169359283E0
4.054822083E0,2.368973694E0,-7.279212799E0,-1.785487061E0
4.074924083E0,1.222956848E0,-5.944288788E0,-1.399589539E-1
4.095025083E0,-1.136137390E-1,-5.324278107E0,1.462758179E0
4.115127083E0,-1.105750580E0,-4.659360809E0,2.290087738E0
4.135229083E0,-1.745071106E0,-3.938759308E0,3.010689240E0
4.155330083E0,-2.046544189E0,-3.108735352E0,3.122207336E0
4.175432083E0,-2.195334778E0,-2.386337585E0,1.899699554E0
4.195534083E0,-2.268382874E0,-2.815195770E0,1.348545685E0
4.215635083E0,-1.824855194E0,-4.328698425E0,5.318440247E-1
4.235737083E0,1.784289551E-1,-8.698411560E0,-5.367089081E0
4.275940083E0,1.057236465E1,-2.334934479E1,-4.101021881E0
4.296042083E0,4.562362518E0,-1.392194916E1,-4.821473694E-1
4.316144083E0,1.869761810E0,-5.803581390E0,-2.672991486E0
4.336245083E0,-1.346300354E0,-3.094514923E0,2.145488434E0
4.356347083E0,-4.176165619E0,-9.496402130E0,1.815724182E0
4.386499083E0,-4.794230347E0,-2.322585159E1,4.754862213E0
4.406601083E0,5.209167480E-2,-1.195653625E1,6.052214355E0
4.426703083E0,5.718109131E-2,-6.149811401E0,5.367837524E0
4.446804083E0,7.370672607E-1,-4.984634399E0,5.239554291E0
4.466906083E0,1.118623810E0,-7.893984375E0,5.178481293E0
4.487008083E0,1.401086426E0,-1.170775360E1,5.053042145E0
4.507109083E0,2.103725281E0,-1.255559052E1,5.194198608E0
4.527211083E0,2.175126801E0,-1.072759186E1,4.326752472E0
4.547313083E0,9.919871521E-1,-9.147926788E0,3.269051971E0
4.567414083E0,-1.735191650E0,-8.072113953E0,2.739303589E-2
4.587516083E0,-4.910089417E0,-8.278085632E0,-6.538403320E0
4.607618083E0,-4.577630768E0,-6.993007965E0,-5.385051727E0
4.627719083E0,-2.269430695E0,-6.714736633E0,-1.897304535E0
4.647821083E0,-1.033301239E0,-8.606502686E0,6.517446899E-1
4.667923083E0,-9.610015869E-2,-1.393841492E1,-3.287164307E-1
4.698075083E0,2.344125366E0,-2.039344162E1,-4.854105835E0
4.718177083E0,5.264552307E0,-1.256352402E1,-1.178514267E1
4.738278083E0,1.709445190E0,-8.079748077E0,-6.444249115E0
4.758380083E0,1.711391144E0,-7.802973633E0,-2.437830505E0
4.778482083E0,2.246378632E0,-9.306297455E0,1.907932434E0
4.798583083E0,2.802172852E0,-8.294401703E0,4.314477997E0
4.818685083E0,3.008593597E0,-6.569089508E0,1.737586670E0
4.838787083E0,2.781066742E0,-1.073387878E1,-1.219813385E0
4.858888083E0,3.824995880E0,-1.720866440E1,-6.927444305E0
4.899092083E0,-8.601712646E0,-2.098740646E1,-2.831362152E0
4.919193083E0,-9.984387360E0,-1.594663879E1,5.394931183E0
4.939295083E0,-8.680748291E0,-1.055095917E1,5.368286591E0
4.959397083E0,-5.912554779E0,-6.135441284E0,7.634124756E-1
4.979498083E0,-2.637215881E0,-3.903881836E0,-7.349716187E-1
4.999600083E0,-1.046473846E0,-3.748504944E0,-1.722917175E-1
5.019701083E0,-5.141807556E-1,-4.616250458E0,4.227209473E-1
5.039803083E0,2.233355713E-1,-5.469775543E0,8.187973022E-1
5.059905083E0,1.092428284E0,-5.213209076E0,8.538244629E-1
5.080006083E0,1.137035522E0,-5.395080872E0,-1.110690308E-1
5.100108083E0,3.800596619E-1,-7.079078979E0,-1.094523926E0
5.120210083E0,-2.598596191E-1,-1.005863297E1,-2.976111145E0
5.140311083E0,9.572593689E-1,-1.407014099E1,-9.317524109E0
5.160413083E0,4.608766022E0,-1.588496704E1,-1.356194778E1
5.180515083E0,3.063529358E0,-1.080049026E1,-5.334456940E0
5.200616083E0,6.466552734E-2,-7.870183868E0,3.219804382E-1
5.220718083E0,-3.871399384E0,-8.285420380E0,6.062991943E0
5.240820083E0,-6.656807098E0,-1.104193817E1,7.622449036E0
5.260921083E0,-6.548881531E0,-1.365864670E1,3.328328705E0
5.281023083E0,-1.944456482E0,-1.306198746E1,6.735992432E-2
5.301125083E0,9.803114319E-1,-1.147648453E1,2.220183105E0
5.321226083E0,3.366798706E0,-9.711205444E0,5.660928040E0
5.341328083E0,5.037175140E0,-8.106841736E0,6.800657959E0
5.361430083E0,5.268893280E0,-8.172704773E0,4.974754944E0
5.381531083E0,4.289629669E0,-1.056338333E1,-4.360582123E0
5.401633083E0,2.112706604E0,-1.187241119E1,-5.001848602E0
5.421735083E0,5.981561279E-1,-1.249451752E1,-1.102756805E0
5.441836083E0,-9.834548950E-1,-1.152079239E1,2.890489197E0
5.461938083E0,-2.940634918E0,-9.938432922E0,3.833528137E0
5.482039083E0,-4.793032837E0,-8.946296082E0,2.525398407E0
5.502141083E0,-5.258564758E0,-8.506510620E0,-1.064286804E-1
5.522243083E0,-3.381917267E0,-8.048912201E0,5.059478760E-2
5.542344083E0,-2.287093964E0,-8.513845367E0,1.333576813E0
5.562446083E0,-2.785557404E0,-1.017688705E1,1.420845337E0
5.582548083E0,-2.143542480E0,-1.115944382E1,6.105802917E-1
5.602649083E0,-8.394543457E-1,-1.061457687E1,4.026626587E-2
5.622751083E0,2.969824219E-1,-9.436077576E0,1.779798889E-1
5.642853083E0,1.381177826E0,-8.829239502E0,7.587721252E-1
5.662954083E0,2.100731506E0,-8.922196198E0,1.552870789E0
5.683056083E0,2.428699493E0,-9.320966949E0,2.378104706E0
5.703158083E0,2.054178314E0,-9.341174927E0,2.322869568E0
5.723259083E0,9.990225220E-1,-9.121581573E0,1.997895355E0
5.743361083E0,-4.631369019E-1,-9.561666412E0,2.646795959E0
5.763463083E0,-1.908980255E0,-9.084309082E0,2.966531067E0
5.783564083E0,-2.745291138E0,-8.293802948E0,2.289938049E0
5.803666083E0,-2.709814911E0,-8.443940735E0,1.440304871E0
5.823767083E0,-2.497556305E0,-9.934990082E0,6.674620056E-1
5.843869083E0,-1.279688873E0,-1.110286148E1,1.484912109E-1
5.863970875E0,-4.058061218E-1,-1.127739853E1,-7.146139526E-1
5.884071875E0,1.306782532E-1,-1.123653351E1,-1.627415771E0
5.904173875E0,1.383572845E0,-1.139206009E1,-2.223625946E0
5.924275875E0,2.799328766E0,-1.218211716E1,-1.689536591E0
5.944376875E0,3.179388428E0,-1.240171051E1,-1.855691071E0
5.964478875E0,2.330803070E0,-1.321945999E1,-4.031716003E0
5.984580875E0,1.144969025E0,-1.413375870E1,-9.658814392E0
6.004681875E0,1.642085266E0,-1.436278244E1,-9.236392822E0
6.024783875E0,7.714956665E-1,-1.498533783E1,-4.355343018E0
6.044885875E0,9.520202637E-1,-1.607387421E1,-4.747527466E0
6.064986875E0,6.156697083E-1,-1.605636063E1,5.591921539E0
6.085088875E0,-1.365460510E0,-1.293609924E1,1.248658401E1
6.105189875E0,-2.982547760E0,-1.068193680E1,1.034738251E1
6.125291875E0,-3.966451721E0,-8.713081055E0,6.885082397E0
6.145393875E0,-3.863166504E0,-7.206913147E0,3.354224854E0
6.165494875E0,-2.660417633E0,-6.026018829E0,-4.450245667E-1
6.185596875E0,5.107379150E-1,-6.500232697E0,-1.268507126E1
6.205698875E0,-3.365002441E-1,-7.761360168E0,-2.597698059E0
6.225799875E0,7.457492065E-1,-8.007897491E0,2.063758392E0
6.245901875E0,2.448159027E0,-8.545279999E0,2.536924438E0
6.266003875E0,1.401385803E0,-8.145760803E0,-3.303630066E-1
6.286104875E0,-1.664688263E0,-6.367907867E0,-9.722282410E-1
6.306206875E0,-3.264561310E0,-4.792733459E0,-1.217717743E0
6.326308875E0,-3.482358398E0,-3.967798920E0,-1.432970123E0
6.346409875E0,-2.711461487E0,-4.076772308E0,-2.241588593E0
6.366511875E0,4.799020386E-1,-6.794520721E0,-2.742147675E0
6.386612875E0,7.417824554E0,-1.111947693E1,-6.128256226E0
6.406714875E0,1.263732056E1,-1.678250061E1,-5.749843140E0
6.426816875E0,1.001477417E1,-1.696841400E1,-4.700974274E0
6.446917875E0,8.265960846E0,-1.097068634E1,-8.165070648E0
6.467019875E0,8.591982880E0,-1.444780563E1,-7.445966034E0
6.487121875E0,4.479135590E0,-8.513995056E0,2.654579773E0
6.507222875E0,-1.624272308E0,-9.631421356E0,5.446424103E0
6.527324875E0,-1.867217102E0,-1.016925293E1,9.953551483E0
6.547426875E0,-4.859045563E0,-1.374262207E1,6.531218262E0
6.567527875E0,-1.124656265E1,-1.590023529E1,1.628912659E0
6.587629875E0,-1.200922668E1,-1.304671921E1,-2.477348328E-1
6.607731875E0,-8.529412994E0,-8.929980011E0,-1.425186310E0
6.627832875E0,-6.344257050E0,-6.553072815E0,-1.735940094E0
6.647934875E0,-3.854933624E0,-7.370073853E0,-1.986369324E-1
6.668035875E0,-1.405577087E0,-8.783135376E0,5.966592407E-1
6.688137875E0,4.965174866E-1,-1.021146515E1,2.920426941E-1
6.708239875E0,1.138382721E0,-1.114657059E1,1.160836029E0
6.728340875E0,2.337089996E0,-1.142633881E1,3.084036713E0
6.748442875E0,3.501668243E0,-1.063523392E1,3.805386658E0
6.768544875E0,4.768034821E0,-8.904532928E0,4.665198669E0
6.788645875E0,5.534291382E0,-8.695118408E0,2.897524567E0
6.808747875E0,7.369175720E0,-8.516839142E0,-1.919009399E0
6.828849875E0,7.379953308E0,-6.450685730E0,-3.204236755E0
6.848950875E0,5.296735382E0,-5.973777466E0,-1.127754822E0
6.869053000E0,4.600682831E0,-7.325466614E0,1.034349060E-1
6.889155000E0,5.989794159E0,-1.251547394E1,-8.681945801E-2
6.909256000E0,6.892866211E0,-1.964035767E1,5.563929749E-1
6.929358000E0,5.525310059E0,-1.925341232E1,-1.044527893E0
6.949459000E0,1.610051880E0,-1.627655273E1,-7.538922729E0
6.969561000E0,-2.130070496E0,-1.685704559E1,-8.889114990E0
6.989663000E0,-5.603597260E0,-1.539563461E1,-4.341721344E0
7.009764000E0,-5.681585083E0,-1.304806641E1,-5.385800171E-1
7.029866000E0,-4.639152832E0,-1.105316483E1,7.111711121E-1
7.049968000E0,-3.935466156E0,-9.371112671E0,2.631827087E0
7.070069000E0,-3.387006683E0,-7.763006744E0,4.724924469E0
7.090171000E0,-2.601589966E0,-5.761518860E0,5.474415894E0
7.110273000E0,-1.067729645E0,-3.818708954E0,4.609364777E0
7.130374000E0,-1.021176453E0,-3.208727417E0,3.657194824E0
7.150476000E0,-2.205663300E0,-4.638853455E0,1.588646393E0
7.170577000E0,-2.689606934E0,-5.907465363E0,8.170010376E-1
7.190679000E0,-2.258054352E0,-7.205715637E0,-4.504133606E-1
7.210781000E0,-1.300794983E0,-1.008273285E1,-1.229992218E0
7.230882000E0,5.770949249E0,-1.399948792E1,-9.699230347E0
7.250984000E0,5.384303284E0,-9.971514130E0,-5.824837189E0
7.271086000E0,2.138602753E0,-6.959777069E0,-3.682043152E0
7.291187000E0,2.477348328E-1,-8.921447754E0,-1.513802032E0
7.311289000E0,-1.023272095E0,-1.795546143E1,-6.662644958E-1
7.331391000E0,-1.264570312E0,-2.285716827E1,1.680555267E0
7.351492000E0,6.671626282E-1,-1.380219818E1,2.568059692E0
7.371594000E0,-6.309379578E-1,-5.712570648E0,2.375559998E0
7.391695000E0,-2.428998871E0,-6.318959656E0,7.858657837E-1
7.411797000E0,-3.129841461E0,-8.627159729E0,1.796863403E0
7.431899000E0,-3.620521088E0,-1.069106781E1,4.530029755E0
7.452000000E0,-4.820575562E0,-1.227028381E1,4.291725311E0
7.472102000E0,-3.961811371E0,-1.003049149E1,2.223476257E0
7.492204000E0,-2.176174622E0,-7.188651123E0,-5.481600952E-1
7.512305000E0,-1.494492188E0,-6.716383209E0,-1.992356873E0
7.532407000E0,1.489702148E0,-6.774013367E0,-1.322499847E1
7.552508000E0,3.518134003E0,-1.012808853E1,-1.491199036E1
7.572610000E0,7.761360168E-1,-1.067175797E1,-1.132993927E0
7.592712000E0,8.487350464E-2,-9.128167877E0,2.327360229E0
7.612813000E0,5.852828979E-2,-1.210951813E1,2.050436096E0
7.632915000E0,-2.098336487E0,-1.589155334E1,2.877915344E0
7.653017000E0,-1.958676910E0,-1.454854614E1,3.323089600E0
7.673118000E0,1.051563263E0,-1.116498230E1,1.990560608E0
7.693220000E0,2.898572388E0,-9.509574738E0,-5.354365540E-1
7.713322000E0,1.153650970E0,-8.905281372E0,-3.142565002E0
7.733423000E0,-2.602039032E0,-9.398056641E0,-3.061433716E0
7.753525000E0,-5.275629272E0,-1.029903305E1,-2.571652222E-1
7.773626000E0,-5.000950470E0,-1.002749771E1,2.190544739E0
7.793728000E0,-1.737886047E0,-8.032446442E0,2.241588593E0
7.813830000E0,9.292675781E-1,-7.516170044E0,1.258882141E0
7.833931000E0,2.034120026E0,-8.474626923E0,6.307882690E-1
7.854033000E0,2.021695862E0,-9.040150909E0,2.531236267E-1
7.874135083E0,1.421444092E0,-9.192833405E0,-1.432970123E0
7.894236083E0,-4.608915710E-1,-1.005593857E1,-3.246149597E0
7.914338083E0,-2.371967468E0,-1.173918823E1,-3.554807739E0
7.934440083E0,-2.375859375E0,-1.160162430E1,-3.091072083E0
7.954541083E0,-1.583407288E0,-1.028376480E1,-1.528770905E0
7.974643083E0,-5.451663208E-1,-9.126371613E0,-2.489323425E-1
7.994744083E0,7.439529419E-2,-8.372389526E0,4.799020386E-1
8.014846083E0,-9.894424438E-2,-8.435109100E0,1.004561005E0
8.034948083E0,-7.842192078E-1,-8.748557281E0,1.501377869E0
8.055049083E0,-1.039438477E0,-8.635242920E0,1.558109894E0
8.075151083E0,-1.300495605E0,-8.719517670E0,1.370549927E0
8.095253083E0,-1.887275391E0,-9.154213715E0,9.810598755E-1
8.115354083E0,-2.388732605E0,-9.806108093E0,3.724255371E-1
8.135456083E0,-2.719844055E0,-1.038270905E1,-3.435356140E-1
8.155557083E0,-2.919678497E0,-1.065604065E1,-9.059161377E-1
8.175659083E0,-2.676733704E0,-1.080288528E1,-1.138233032E0
8.195761083E0,-2.274819489E0,-1.043375290E1,-8.461903381E-1
8.215862083E0,-1.867965546E0,-9.774673462E0,-1.393601990E-1
8.235964083E0,-1.574725342E0,-9.304950256E0,4.882846069E-1
8.256066083E0,-1.515149231E0,-9.187743988E0,8.732839966E-1
8.276167083E0,-1.516346741E0,-9.092991028E0,1.114432526E0
8.296269083E0,-1.513652344E0,-8.864865417E0,1.002914429E0
8.316370083E0,-1.646725616E0,-8.848549347E0,3.047662354E-1
8.336472083E0,-1.707349548E0,-9.244026947E0,-5.113366699E-1
8.356574083E0,-1.547182617E0,-9.999954987E0,-9.954299927E-1
8.376675083E0,-1.215771790E0,-1.072265213E1,-1.230141907E0
8.396777083E0,-8.382568359E-1,-1.060290115E1,-1.287772064E0
8.416879083E0,-8.666976929E-1,-9.994117126E0,-7.731422424E-1
8.436980083E0,-1.157243500E0,-9.452992401E0,1.231938171E-1
8.457082083E0,-1.442250824E0,-9.207203522E0,9.410929871E-1
8.477184083E0,-1.824406128E0,-9.435628510E0,1.398392029E0
8.497285083E0,-2.194436646E0,-9.815388794E0,1.208736420E0
8.517387083E0,-2.257754974E0,-9.967173157E0,2.237846375E-1
8.537488083E0,-2.195783844E0,-1.022014709E1,-1.022673340E0
8.557590083E0,-1.816772003E0,-1.016116974E1,-1.547032928E0
8.577692083E0,-1.245859222E0,-9.987680511E0,-1.031055908E0
8.597793083E0,-8.599617004E-1,-9.724527740E0,5.553451538E-2
8.617895083E0,-1.095871124E0,-9.424102478E0,7.768844604E-1
8.637997083E0,-1.463057556E0,-9.250613251E0,1.047222290E0
8.658098083E0,-1.789079590E0,-9.271869049E0,9.572593689E-1
8.678200083E0,-2.085762634E0,-9.380543060E0,2.198927307E-1
8.698301083E0,-2.156415710E0,-9.512119446E0,-8.663983154E-1
8.718403083E0,-2.022893372E0,-9.805060272E0,-1.591789856E0
8.738505083E0,-1.723815308E0,-1.008482849E1,-1.628762970E0
8.758606083E0,-1.189426575E0,-1.002330643E1,-1.292412415E0
8.778708083E0,-2.275268555E-1,-9.675878906E0,-7.608677673E-1
8.798810083E0,6.734495544E-1,-9.258995819E0,-1.664538574E-1
8.818911083E0,5.281018066E-1,-8.974736938E0,7.720944214E-1
8.839013083E0,-3.441343689E-1,-8.891809387E0,1.493144989E0
8.859114583E0,-6.797364807E-1,-9.008416901E0,1.513802032E0
8.879216583E0,-8.201445007E-1,-9.282347260E0,6.803352356E-1
8.899318583E0,-1.157243500E0,-9.716893616E0,-8.792715454E-1
8.919419583E0,-1.983525238E0,-1.045890060E1,-2.593357086E0
8.939521583E0,-2.578687592E0,-1.064092209E1,-3.044818268E0
8.959623583E0,-2.444865875E0,-1.044976959E1,-1.555714874E0
8.979724583E0,-2.196981354E0,-1.033076706E1,7.676037598E-1
8.999826583E0,-2.027384033E0,-9.631121979E0,2.085762634E0
9.019927583E0,-1.270408173E0,-9.085207214E0,1.472038879E0
9.040029583E0,-5.956114197E-1,-9.044491882E0,3.619473267E-1
9.060131583E0,-1.115180969E0,-8.296796722E0,-8.044271851E-1
9.080232583E0,-3.029699707E-1,-8.498876495E0,-1.349144440E0
9.100334583E0,5.279521179E-1,-9.768386536E0,-1.253493347E0
9.120436583E0,5.254074097E-1,-1.120794296E1,-9.377998352E-1
9.140537583E0,1.969903564E-1,-1.160327087E1,-1.480122070E0
9.160639583E0,-1.029559021E0,-1.071711365E1,-2.090402985E0
9.180740583E0,-1.879341888E0,-9.583820343E0,-2.321672058E0
9.200842583E0,-2.773133240E0,-8.898545380E0,-1.713786163E0
9.220944583E0,-3.044668579E0,-8.982520752E0,-1.248403931E-1
9.241045583E0,-3.025508423E0,-9.599387970E0,-5.664221191E-1
9.261147583E0,-2.272125092E0,-9.537716217E0,-1.028062134E0
9.281248583E0,-1.240470428E0,-9.316176910E0,-8.568182373E-1
9.301350583E0,-4.996609497E-1,-9.690548401E0,-9.009764099E-1
9.321452583E0,3.592529297E-3,-9.889484711E0,-1.327589264E0
9.341553583E0,1.675016785E-1,-9.939331055E0,-1.743274841E0
9.361655583E0,3.218307495E-1,-9.873468018E0,-1.596280518E0
9.381757583E0,3.855981445E-1,-9.667795715E0,-1.017733612E0
9.401858583E0,3.047662354E-1,-9.564660187E0,-8.327183533E-1
9.421960583E0,2.207908630E-1,-9.780062256E0,-1.028960266E0
9.442061583E0,-2.874023438E-2,-9.904603271E0,-7.619155884E-1
9.462163583E0,-3.951782227E-1,-9.829010468E0,-4.875361633E-1
9.482265583E0,-4.878355408E-1,-9.449699249E0,-5.102888489E-1
9.502366583E0,-5.833369446E-1,-9.496551819E0,-8.678952026E-1
9.522468583E0,-8.985813904E-1,-9.440568237E0,-1.162632294E0
9.542570583E0,-1.222358093E0,-9.344468079E0,-1.475930786E0
9.562671583E0,-1.030606842E0,-9.655970306E0,-1.539099426E0
9.582773583E0,-7.782316589E-1,-9.860594788E0,-1.190923462E0
9.602874583E0,-7.589218140E-2,-1.014904495E1,-1.176553345E0
9.622976583E0,-3.338058472E-2,-1.012524445E1,-8.994795227E-1
9.643078583E0,-6.111790466E-1,-9.792636108E0,-9.171427917E-1
9.663179583E0,-1.198707275E0,-9.668693848E0,-9.063652039E-1
9.683281583E0,-1.420545959E0,-9.974358215E0,-5.516029358E-1
9.703383583E0,-1.539249115E0,-9.755363617E0,1.029858398E-1
9.723484583E0,-1.355281677E0,-9.856403503E0,-1.296304321E-1
9.743586583E0,-4.197271729E-1,-1.031729507E1,-3.594026184E-1
9.763687583E0,-3.927832031E-1,-1.019814285E1,-8.294252014E-1
9.783789583E0,-5.659730530E-1,-9.750423889E0,-1.121767273E0
9.803891583E0,-1.209933929E0,-9.563462677E0,-9.219328308E-1
9.823992583E0,-1.751807098E0,-9.330097961E0,-7.194039917E-1
9.844094583E0,-1.910177765E0,-9.197324066E0,-3.519181824E-1
9.864196375E0,-1.330433350E0,-9.394464111E0,-4.082011414E-1
9.884297375E0,-4.080514526E-1,-9.613907776E0,-6.833290100E-1
9.904399375E0,2.284249878E-1,-1.003393433E1,-8.008346558E-1
9.924500375E0,5.022056580E-1,-1.018197647E1,-9.360035706E-1
9.944602375E0,4.604425049E-1,-9.906549225E0,-1.054557037E0
9.964704375E0,-1.917512512E-1,-9.802515564E0,-1.058448944E0
9.984805375E0,-9.598040771E-1,-9.799821167E0,-1.128652954E0
1.000490738E1,-1.461710358E0,-9.736652527E0,-9.780661011E-1
1.002500938E1,-1.154998169E0,-9.577982483E0,-9.472302246E-1
1.004511038E1,-7.637118530E-1,-9.444011078E0,-1.157393188E0
1.006521238E1,-3.998185730E-1,-9.374106445E0,-1.243763580E0
1.008531337E1,-1.899549866E-1,-9.775421906E0,-1.267863464E0
1.010541538E1,-3.457809448E-1,-1.015084122E1,-1.627266083E0
1.012551738E1,-7.435038757E-1,-9.999356232E0,-1.656754761E0
1.014561837E1,-1.257684631E0,-9.668693848E0,-1.370100861E0
1.016572038E1,-1.492845612E0,-9.597442017E0,-1.169517975E0
1.018582137E1,-1.454375610E0,-9.733209686E0,-1.071621552E0
1.020592338E1,-1.433269501E0,-9.718091125E0,-1.022523651E0
1.022602538E1,-1.160237274E0,-9.688153381E0,-8.858578491E-1
1.024612637E1,-7.373666382E-1,-9.653575287E0,-8.479866028E-1
1.026622838E1,-5.331912231E-1,-9.597741394E0,-1.140178986E0
1.028633038E1,-5.626799011E-1,-9.484576721E0,-1.496737518E0
1.030643138E1,-5.168751526E-1,-9.758207703E0,-1.685195618E0
1.032653338E1,-1.041683807E0,-9.661209412E0,-1.231638794E0
1.034663437E1,-9.247769165E-1,-9.680219879E0,-1.239572296E0
1.036673638E1,-5.436694336E-1,-9.827363892E0,-9.845027161E-1
1.038683838E1,-1.371148682E-1,-9.871971130E0,-1.142723694E0
1.040693937E1,-4.010160828E-1,-9.823621674E0,-1.232836304E0
1.042704138E1,-7.969427490E-1,-9.463320923E0,-1.018931122E0
1.044714237E1,-1.194066925E0,-9.319769440E0,-1.192420349E0
1.046724438E1,-9.083111572E-1,-9.438921661E0,-1.249751129E0
1.048734638E1,-9.431886292E-1,-9.541009369E0,-1.203946381E0
1.050744737E1,-6.209088135E-1,-9.676777039E0,-1.664239197E0
1.052754938E1,-4.716691589E-1,-9.982740784E0,-2.106719055E0
1.054765138E1,-3.676354980E-1,-9.806706848E0,-1.776056671E0
1.056775238E1,-5.905220032E-1,-9.671987000E0,-1.219813385E0
1.058785438E1,-6.944059753E-1,-9.485624542E0,-9.252259827E-1
1.060795537E1,-9.250762939E-1,-9.584868164E0,-1.036295013E0
1.062805738E1,-6.985972595E-1,-9.813442841E0,-1.195114746E0
1.064815938E1,-4.622387695E-1,-9.952653351E0,-1.201701050E0
1.066826038E1,-3.674858093E-1,-9.874515839E0,-1.350641327E0
