"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.591995246E1,7.234755249E0,-5.736071777E0,-2.065674408E1
8.595010446E1,5.945336609E0,2.153272247E0,-2.702360413E1
8.597020546E1,2.255958710E0,1.428329773E0,-1.149908752E1
8.599030646E1,-2.526895294E0,-1.446442108E0,-2.569406891E0
8.601040846E1,-3.668571167E0,-2.357297974E0,3.800596619E0
8.603050946E1,-4.840633850E0,-2.338886261E0,4.674179993E0
8.605061046E1,-4.079915771E0,-3.372037811E0,1.371597748E0
8.607071146E1,-3.205134888E0,-3.317850494E0,1.861079865E0
8.609081346E1,-3.818259888E0,-2.229613495E0,2.691253510E0
8.611091446E1,-3.931125183E0,-8.744815063E-1,1.704954529E0
8.613101546E1,-3.719165955E0,-1.751807098E0,1.977537689E0
8.615111646E1,-1.348695374E0,-3.149001617E0,5.546865234E0
8.617121846E1,2.888393555E0,-4.506079559E0,1.505793686E1
8.619131946E1,6.212830353E0,-1.281335449E0,2.642260391E1
8.621142046E1,1.419617889E1,-1.392105103E-2,-1.892514496E0
8.625664846E1,4.850064240E0,-9.270222473E-1,-5.062996445E1
8.627674946E1,1.812580719E0,-6.473737793E0,4.418661346E0
8.629685146E1,-1.338666229E0,-4.133654022E0,4.641248474E0
8.631695246E1,-6.400689697E-1,-4.328548737E0,-1.982881577E1
8.633705346E1,-6.971003723E-1,-4.537214813E0,-1.862337250E1
8.635715446E1,3.082090759E-1,-2.048190765E0,-1.566282898E1
8.637725646E1,8.863069153E-1,1.178648987E0,-1.845407455E1
8.639735746E1,-2.683918762E-1,3.019520874E0,-1.507694733E1
8.641745846E1,-2.556533661E0,2.765499115E0,-1.053359528E1
8.643755946E1,-2.334694977E0,2.546504517E0,-7.352260895E0
8.645766146E1,1.911524963E-1,2.352807312E0,-8.594228210E0
8.647776246E1,2.739303589E0,1.870210876E0,-8.258326721E0
8.649786346E1,3.629502411E0,2.073488159E0,-4.632117462E0
8.651796446E1,3.367846527E0,2.213147736E0,-2.310894470E0
8.653806646E1,3.219055939E0,1.467548218E0,-3.024610291E0
8.655816746E1,2.378853149E0,3.917353821E-1,-3.653153229E0
8.657826846E1,1.050964508E0,-2.869532776E-1,-2.215393066E0
8.659837046E1,1.481918335E-1,-9.193881226E-1,1.493893433E-1
8.661847146E1,-5.884263611E-1,-1.268911285E0,2.474504242E0
8.663857246E1,-1.022972717E0,-1.628912659E0,4.158202972E0
8.665867346E1,-1.294807434E0,-2.140997772E0,5.699996796E0
8.667877546E1,-1.367256775E0,-2.292931824E0,7.491022339E0
8.669887608E1,-1.068029022E0,-3.364852753E0,9.696086884E0
8.671897708E1,2.495460663E0,-2.361339569E0,1.155447235E0
8.677928108E1,2.733166351E0,-5.062472534E-1,-3.066014191E1
8.679938208E1,6.824308777E-1,-3.149001617E0,-2.315684509E0
8.681948308E1,1.121916962E0,-2.126927032E0,3.158581696E0
8.683958508E1,2.474803619E0,-6.834786987E-1,-6.137985992E0
8.685968608E1,3.847299500E0,-9.937834167E-1,-1.559861252E1
8.687978708E1,2.759511566E0,-5.650749207E-1,-1.638492737E1
8.689988808E1,6.909631348E-1,5.882766724E-2,-1.093266541E1
8.691999008E1,-9.952803040E-1,8.526269531E-1,-7.419920197E0
8.694009108E1,-2.106120300E0,2.203417969E-1,-7.430997162E0
8.696019208E1,-1.548380127E0,-1.775308228E-1,-8.141120453E0
8.698029408E1,-7.828720093E-1,-1.553768921E-1,-6.561305695E0
8.700039508E1,-2.335144043E-1,-9.804611206E-2,-4.814588013E0
8.702049608E1,4.567002869E-1,1.996847534E-1,-3.692521362E0
8.704059708E1,8.749305725E-1,7.484436035E-1,-3.474275208E0
8.706069908E1,6.379733276E-1,9.189390564E-1,-3.202141113E0
8.708080008E1,5.559439087E-1,4.920268250E-1,-2.980152740E0
8.710090108E1,2.662213898E0,9.198371887E-1,-8.937464447E0
8.712100208E1,3.872746582E0,1.110390930E0,-1.832145035E1
8.714110408E1,2.455643463E0,-6.845265198E-1,-1.976190491E1
8.716120508E1,1.744023285E0,-1.849404144E0,-1.481424362E1
8.718130608E1,2.320025482E0,-3.083737335E0,-9.560618591E0
8.720140708E1,2.119592285E0,-2.557581482E0,-7.362140350E0
8.722150908E1,7.391629028E-1,-3.197351074E-1,-1.067370392E1
8.724161008E1,1.046623535E0,2.085163879E0,-1.369726639E1
8.726171108E1,1.026415558E0,1.350491638E0,-1.276201126E1
8.728181208E1,3.394940186E-1,1.231489105E0,-1.032073792E1
8.730191408E1,-5.703140259E-2,1.333427124E0,-8.538244629E0
8.732201508E1,-8.337661743E-2,1.357976074E0,-8.061486053E0
8.734211608E1,4.101470947E-2,1.354084167E0,-8.746012573E0
8.736221808E1,1.571731567E-1,1.319655762E0,-9.485923920E0
8.738231908E1,1.790277100E-1,1.036893768E0,-1.010114456E1
8.740242008E1,3.710783386E-1,8.164022827E-1,-1.037297928E1
8.742252108E1,6.755451965E-1,5.909710693E-1,-1.010892838E1
8.744262308E1,6.962022400E-1,4.132905579E-1,-9.849517822E0
8.746272408E1,6.713539124E-1,4.555027771E-1,-9.582024078E0
8.748282508E1,5.800437927E-1,5.260061646E-1,-9.227561188E0
8.750292608E1,5.571414185E-1,6.137237549E-1,-9.098978577E0
8.752302808E1,5.809419250E-1,5.855822754E-1,-9.233997803E0
8.754312908E1,4.257147217E-1,6.117778015E-1,-9.026529236E0
8.756323008E1,3.050656128E-1,6.197113037E-1,-8.802445221E0
8.758333108E1,3.930825806E-1,5.536985779E-1,-9.695937195E0
8.760343308E1,4.863386536E-1,4.284091187E-1,-1.058493851E1
8.762353408E1,5.596861267E-1,5.197192383E-1,-1.083851120E1
8.764363508E1,4.216731262E-1,6.902146912E-1,-1.046803162E1
8.766373608E1,2.857557678E-1,8.967851257E-1,-1.019065842E1
8.768383808E1,1.850152588E-1,8.773255920E-1,-1.001163071E1
8.770393808E1,1.332229614E-1,8.361611938E-1,-9.948013000E0
8.772403908E1,1.567240906E-1,8.744815063E-1,-9.923763428E0
8.774414108E1,1.859133911E-1,8.583151245E-1,-9.804311829E0
8.776424208E1,2.564167786E-1,8.095166016E-1,-9.660910034E0
8.778434308E1,3.492237854E-1,7.116201782E-1,-9.695937195E0
8.780444408E1,3.953279114E-1,6.797364807E-1,-9.518406372E0
8.782454608E1,4.231700134E-1,6.851252747E-1,-9.402846680E0
8.784464708E1,5.294490051E-1,6.270460510E-1,-9.413025513E0
8.786474808E1,5.722599792E-1,6.119274902E-1,-9.508975983E0
8.788484908E1,6.243516541E-1,5.791456604E-1,-9.626631317E0
8.790495108E1,5.548960876E-1,6.066883850E-1,-9.675579529E0
8.792505208E1,5.566923523E-1,6.253994751E-1,-9.716145172E0
8.794515308E1,4.993615723E-1,5.674699402E-1,-9.897268524E0
8.796525408E1,4.719685364E-1,5.825885010E-1,-1.000190094E1
8.798535608E1,4.751119995E-1,6.623725891E-1,-9.997410278E0
8.800545708E1,4.073030090E-1,7.595205688E-1,-9.947863312E0
8.802555808E1,3.576063538E-1,8.443940735E-1,-9.897118835E0
8.804565908E1,3.430865479E-1,8.015830994E-1,-9.817484436E0
8.806576108E1,3.387455750E-1,7.423063660E-1,-9.997260590E0
8.808586208E1,3.519181824E-1,7.292834473E-1,-1.004680756E1
8.810596308E1,3.209326172E-1,7.903564453E-1,-9.923613739E0
8.812606508E1,3.305126953E-1,7.911048889E-1,-9.743837585E0
8.814616608E1,3.448828125E-1,7.593708801E-1,-9.668993225E0
8.816626708E1,3.778143311E-1,6.954537964E-1,-9.676627350E0
8.818636808E1,3.954776001E-1,6.599775696E-1,-9.639354858E0
8.820647008E1,4.346960449E-1,6.677613831E-1,-9.610764313E0
8.822657108E1,4.231700134E-1,6.366261292E-1,-9.710906067E0
8.824667208E1,4.595443726E-1,6.294410706E-1,-9.698781281E0
8.826677308E1,4.658312988E-1,6.251000977E-1,-9.746831360E0
8.828687508E1,4.225712585E-1,6.433621216E-1,-9.764943695E0
8.830697608E1,4.035607910E-1,6.738986206E-1,-9.758507080E0
8.832707708E1,4.143383789E-1,6.634204102E-1,-9.807455292E0
8.834717808E1,3.936813354E-1,7.024891663E-1,-9.914183350E0
8.836728008E1,4.064048767E-1,7.635621643E-1,-9.805509338E0
8.838738108E1,3.688330078E-1,7.699987793E-1,-9.938432922E0
8.840748208E1,3.537144470E-1,7.053332520E-1,-1.002420456E1
8.842758408E1,3.523672485E-1,7.578739929E-1,-9.872420197E0
8.844768508E1,3.475772095E-1,8.412506104E-1,-9.639803925E0
8.846778608E1,2.929408264E-1,8.428971863E-1,-9.745783539E0
8.848788708E1,2.595602417E-1,7.104226685E-1,-9.889784088E0
8.850798908E1,4.005670166E-1,6.929090881E-1,-9.871671753E0
8.852809008E1,4.685256958E-1,7.659571838E-1,-9.633067932E0
8.854819108E1,4.689747620E-1,8.071215820E-1,-9.638157349E0
8.856829208E1,4.794529724E-1,8.042774963E-1,-9.777667236E0
8.858839408E1,5.239105225E-1,7.562274170E-1,-9.890532532E0
8.860849508E1,4.689747620E-1,7.710466003E-1,-9.759554901E0
8.862859608E1,4.061054993E-1,7.646099854E-1,-9.606573029E0
8.864869708E1,3.703298950E-1,7.382647705E-1,-9.640552368E0
8.866879908E1,3.981719971E-1,6.975494385E-1,-9.793384552E0
8.868890008E1,4.278103638E-1,7.423063660E-1,-9.873318329E0
8.870900133E1,4.469705200E-1,7.587721252E-1,-9.895172882E0
8.872910233E1,3.585044861E-1,7.926017761E-1,-9.820627899E0
8.874920433E1,3.324586487E-1,7.765850830E-1,-9.753417664E0
8.876930533E1,3.549119568E-1,7.882608032E-1,-9.838291168E0
8.878940633E1,3.254232788E-1,7.767347717E-1,-9.857451324E0
8.880950833E1,3.453318787E-1,7.671546936E-1,-9.777667236E0
8.882960933E1,4.038601685E-1,7.274871826E-1,-9.869875488E0
8.884971033E1,4.252656555E-1,7.472460938E-1,-9.915680237E0
8.886981133E1,4.125421143E-1,7.884104919E-1,-9.817185059E0
8.888991333E1,4.269122314E-1,8.084687805E-1,-9.713301086E0
8.891001433E1,4.653822327E-1,7.858657837E-1,-9.776469727E0
8.893011533E1,3.917353821E-1,7.439529419E-1,-9.764494629E0
8.895021633E1,4.484674072E-1,7.213499451E-1,-9.754914551E0
8.897031833E1,4.272116089E-1,7.140151978E-1,-9.874515839E0
8.899041933E1,4.475692749E-1,8.405021667E-1,-9.629176025E0
8.901052033E1,4.195774841E-1,8.626560974E-1,-9.564809875E0
8.903062133E1,3.855981445E-1,7.686515808E-1,-9.729168091E0
8.905072333E1,3.522175598E-1,6.786886597E-1,-9.899513855E0
8.907082433E1,3.677851868E-1,7.304809570E-1,-9.871671753E0
8.909092533E1,3.583547974E-1,7.750881958E-1,-9.764494629E0
8.911102733E1,3.433859253E-1,7.674540710E-1,-9.828262024E0
8.913112833E1,3.673361206E-1,7.717950439E-1,-9.838889923E0
8.915122933E1,3.832031250E-1,7.937992859E-1,-9.836794281E0
8.917133033E1,3.995191956E-1,8.262817383E-1,-9.766889648E0
8.919143233E1,4.134402466E-1,7.882608032E-1,-9.823322296E0
8.921153333E1,3.890409851E-1,7.351213074E-1,-9.897717590E0
8.923163433E1,3.867956543E-1,7.493417358E-1,-9.761351166E0
8.925173533E1,4.102967834E-1,7.795788574E-1,-9.690847778E0
8.927183733E1,4.076023865E-1,7.369175720E-1,-9.810149689E0
8.929193833E1,4.102967834E-1,7.466473389E-1,-9.761351166E0
8.931203933E1,3.996688843E-1,7.605683899E-1,-9.724827118E0
8.933214033E1,3.972738647E-1,7.405101013E-1,-9.717642059E0
8.935224233E1,3.818559265E-1,7.203021240E-1,-9.745334473E0
8.937234333E1,3.881428528E-1,7.723937988E-1,-9.718390503E0
8.939244433E1,4.028123474E-1,8.301736450E-1,-9.790989532E0
8.941254633E1,3.938310242E-1,7.815248108E-1,-9.859247589E0
8.943264733E1,3.558100891E-1,7.222480774E-1,-9.853559418E0
8.945274833E1,3.327580261E-1,7.354206848E-1,-9.798773346E0
8.947284933E1,3.582051086E-1,7.237449646E-1,-9.825417938E0
8.949295133E1,4.041595459E-1,7.450007629E-1,-9.904902649E0
8.951305233E1,4.141886902E-1,7.843688965E-1,-9.877359924E0
8.953315333E1,3.641926575E-1,7.676037598E-1,-9.882599030E0
8.955325433E1,3.450325012E-1,7.453001404E-1,-9.780511322E0
8.957335633E1,3.891906738E-1,8.399034119E-1,-9.592053223E0
8.959345733E1,4.138893127E-1,7.870632935E-1,-9.652826843E0
8.961355833E1,3.510200500E-1,7.096742249E-1,-9.873468018E0
8.963365933E1,3.640429688E-1,7.283853149E-1,-9.783804474E0
8.965376133E1,4.016148376E-1,7.343728638E-1,-9.760003967E0
8.967386233E1,4.002676392E-1,7.107220459E-1,-9.789492645E0
8.969396333E1,3.784130859E-1,7.352709961E-1,-9.812694397E0
8.971406538E1,3.543132019E-1,7.828720093E-1,-9.795330505E0
8.973416638E1,3.674858093E-1,7.903564453E-1,-9.776320038E0
8.975426737E1,3.635939026E-1,7.948471069E-1,-9.753267975E0
8.977436838E1,3.794609070E-1,7.572752380E-1,-9.825268250E0
8.979447037E1,3.858975220E-1,7.532336426E-1,-9.912985840E0
8.981457138E1,3.591032410E-1,7.673043823E-1,-9.790839844E0
8.983467238E1,3.668870544E-1,8.015830994E-1,-9.730365601E0
8.985477338E1,3.742218018E-1,7.346722412E-1,-9.855355682E0
8.987487538E1,3.709286499E-1,7.270381165E-1,-9.850415955E0
8.989497637E1,3.396437073E-1,7.726931763E-1,-9.765542450E0
8.991507738E1,3.469784546E-1,7.635621643E-1,-9.752369843E0
8.993517837E1,3.411405945E-1,7.587721252E-1,-9.802964630E0
8.995528038E1,3.709286499E-1,7.411088562E-1,-9.787247314E0
8.997538137E1,3.680845642E-1,7.569758606E-1,-9.740095367E0
8.999548238E1,3.579057312E-1,7.599696350E-1,-9.817933502E0
9.001558438E1,3.359014893E-1,7.464976501E-1,-9.845176849E0
9.003568538E1,3.606001282E-1,7.837701416E-1,-9.789342957E0
9.005578638E1,3.468287659E-1,7.875123596E-1,-9.749675446E0
9.007588737E1,3.489244080E-1,7.494914246E-1,-9.824968872E0
9.009598938E1,3.734733582E-1,7.882608032E-1,-9.757459259E0
9.011609037E1,3.562591553E-1,7.607180786E-1,-9.827363892E0
9.013619138E1,3.894900513E-1,7.694000244E-1,-9.862989807E0
9.015629238E1,3.861968994E-1,8.180488586E-1,-9.685908051E0
9.017639438E1,3.924838257E-1,8.181985474E-1,-9.665999451E0
9.019649538E1,3.489244080E-1,7.357200623E-1,-9.898765411E0
9.021659637E1,3.237767029E-1,7.508386230E-1,-9.822124786E0
9.023669738E1,3.588038635E-1,7.714956665E-1,-9.718390503E0
9.025679937E1,3.770658875E-1,7.803273010E-1,-9.821975098E0
9.027690038E1,3.692820740E-1,7.532336426E-1,-9.831405487E0
9.029700138E1,3.388952637E-1,7.640112305E-1,-9.746831360E0
9.031710338E1,3.468287659E-1,7.644602966E-1,-9.757159882E0
9.033720438E1,3.475772095E-1,7.813751221E-1,-9.770482178E0
9.035730537E1,3.659889221E-1,7.750881958E-1,-9.792785797E0
9.037740638E1,3.950285339E-1,7.885601807E-1,-9.834998016E0
9.039750837E1,3.763174438E-1,7.762857056E-1,-9.776769104E0
9.041760938E1,3.474275208E-1,7.788304138E-1,-9.734107819E0
9.043771038E1,3.740721130E-1,7.762857056E-1,-9.777966614E0
9.045781138E1,3.698808289E-1,7.613168335E-1,-9.836644592E0
9.047791338E1,3.613485718E-1,7.816744995E-1,-9.810000000E0
9.049801437E1,3.396437073E-1,7.698490906E-1,-9.755363617E0
9.051811538E1,3.381468201E-1,7.661068726E-1,-9.816586304E0
9.053821637E1,3.594026184E-1,7.819738770E-1,-9.837991791E0
9.055831838E1,3.640429688E-1,7.821235657E-1,-9.791288910E0
9.057841938E1,3.760180664E-1,7.803273010E-1,-9.770482178E0
9.059852038E1,3.698808289E-1,7.789801025E-1,-9.770781555E0
9.061862238E1,3.851490784E-1,7.662565613E-1,-9.817334747E0
9.063872337E1,3.617976379E-1,7.696994019E-1,-9.816436615E0
9.065882438E1,3.532653809E-1,7.791297913E-1,-9.762698364E0
9.067892537E1,3.767665100E-1,8.092172241E-1,-9.746531982E0
9.069902738E1,3.755690002E-1,7.695497131E-1,-9.842183075E0
9.071912858E1,3.559597778E-1,7.762857056E-1,-9.751022644E0
9.073922958E1,3.525169373E-1,7.695497131E-1,-9.790839844E0
9.075933058E1,3.526666260E-1,7.656578064E-1,-9.853110352E0
9.077943258E1,3.769161987E-1,8.105644226E-1,-9.729317780E0
9.079953358E1,3.314108276E-1,7.704478455E-1,-9.707912292E0
9.081963458E1,3.365002441E-1,7.559280396E-1,-9.882299652E0
9.083973658E1,3.471281433E-1,7.502398682E-1,-9.840985565E0
9.085983758E1,3.101550293E-1,7.670050049E-1,-9.732461243E0
9.087993858E1,3.415896606E-1,7.711962891E-1,-9.732311554E0
9.090003958E1,3.472778320E-1,7.491920471E-1,-9.866881714E0
9.092014158E1,3.475772095E-1,7.544311523E-1,-9.821526031E0
9.094024258E1,3.222798157E-1,7.920030212E-1,-9.745484161E0
9.096034358E1,3.498225403E-1,7.917036438E-1,-9.762398987E0
9.098044458E1,3.742218018E-1,7.607180786E-1,-9.795779572E0
9.100054658E1,3.805087280E-1,7.828720093E-1,-9.815987549E0
9.102064758E1,3.290158081E-1,7.882608032E-1,-9.758656769E0
9.104074858E1,3.462300110E-1,7.656578064E-1,-9.758806458E0
9.106084958E1,3.508703613E-1,7.485932922E-1,-9.836195526E0
9.108095158E1,3.547622681E-1,7.658074951E-1,-9.781259766E0
9.110105258E1,3.562591553E-1,7.628137207E-1,-9.815987549E0
9.112115358E1,3.460803223E-1,7.574249268E-1,-9.813293152E0
9.114125558E1,3.240760803E-1,7.723937988E-1,-9.797725525E0
9.116135658E1,3.336561584E-1,7.557783508E-1,-9.770931244E0
9.118145758E1,3.309617615E-1,7.550299072E-1,-9.849068756E0
9.120155858E1,3.230282593E-1,8.008346558E-1,-9.755962372E0
9.122166058E1,3.131488037E-1,7.915539551E-1,-9.755812683E0
9.124176158E1,3.218307495E-1,7.661068726E-1,-9.786049805E0
9.126186258E1,3.174897766E-1,7.482939148E-1,-9.759704590E0
9.128196358E1,3.306623840E-1,8.105644226E-1,-9.694440308E0
9.130206558E1,2.881507874E-1,7.972421265E-1,-9.780960388E0
9.132216658E1,3.239263916E-1,8.008346558E-1,-9.892927551E0
9.134226758E1,2.923420715E-1,7.530839539E-1,-9.711654510E0
9.136236858E1,3.155438232E-1,7.955955505E-1,-9.773775330E0
9.138247058E1,4.668791199E-1,8.015830994E-1,-9.774224396E0
9.140257158E1,5.071453857E-1,8.265811157E-1,-1.008467880E1
9.142267258E1,5.008584595E-1,7.188052368E-1,-1.007659561E1
9.144277458E1,3.363505554E-1,7.946974182E-1,-9.577982483E0
9.146287558E1,6.057902527E-1,8.312214661E-1,-9.580227814E0
9.148297658E1,5.718109131E-1,8.066725159E-1,-1.008752289E1
9.150307758E1,4.254153442E-1,4.662803650E-1,-9.971663818E0
9.152317958E1,3.025209045E-1,3.188369751E-1,-1.025637177E1
9.154328058E1,-1.121168518E-1,3.812571716E-1,-1.100092346E1
9.156338158E1,5.837860107E-1,2.195933533E-1,-1.204440353E1
9.158348258E1,1.575024719E0,-5.966592407E-1,-1.289343796E1
9.160358458E1,2.382595367E0,-5.899232483E-1,-1.300420761E1
9.162368558E1,2.575544128E0,-5.203179932E-1,-1.259660522E1
9.164378658E1,2.466870117E0,-2.266287231E-1,-1.362586487E1
9.166388858E1,2.489024048E0,-3.803590393E-1,-1.488639359E1
9.168398958E1,2.877466278E0,-3.041674805E-1,-1.435799240E1
9.170409046E1,2.559228058E0,-3.281176758E-1,-1.199021622E1
9.172419146E1,2.661914520E0,-4.785548401E-1,-9.789492645E0
9.174429346E1,3.641477509E0,1.089733887E-1,-8.821306000E0
9.176439446E1,4.706961823E0,6.535409546E-1,-7.218289490E0
9.178449546E1,5.729934540E0,9.601034546E-1,-7.144792328E0
9.180459646E1,7.199129333E0,1.645079041E0,-6.772366791E0
9.182469846E1,7.117548981E0,1.967658234E0,-6.389313354E0
9.184479946E1,5.796995087E0,2.126927032E0,-5.155129852E0
9.186490046E1,5.185666351E0,2.522853699E0,-5.586383057E0
9.188500146E1,6.385421448E0,3.517684937E0,-7.048991547E0
9.190510346E1,7.078180847E0,4.045487366E0,-5.845494232E0
9.192520446E1,6.125711517E0,4.144281921E0,-3.368295593E0
9.194530546E1,5.876180420E0,4.312532043E0,-1.955683136E0
9.196540746E1,6.538852386E0,4.986280975E0,-9.535171509E-1
9.198550846E1,6.939419403E0,5.632636871E0,3.180885315E-1
9.200560946E1,6.649622040E0,6.294859772E0,1.381926270E0
9.202571046E1,6.818321228E0,6.662794647E0,1.170266418E0
9.204581246E1,6.521787872E0,6.676865387E0,9.927355957E-1
9.206591346E1,5.623356171E0,6.450086975E0,2.040257263E0
9.208601446E1,5.750441895E0,6.750961304E0,2.986589355E0
9.210611546E1,5.897885284E0,6.693331146E0,3.531007233E0
9.212621746E1,5.343438263E0,6.329437866E0,4.036356354E0
9.214631846E1,4.569397888E0,5.802832947E0,4.589905243E0
9.216641946E1,4.421804810E0,5.635780334E0,4.701872406E0
9.218652146E1,5.053640900E0,5.751789093E0,4.683610382E0
9.220662246E1,5.574108582E0,5.544320526E0,4.509223022E0
9.222672346E1,5.042563934E0,5.397775269E0,4.039200439E0
9.224682446E1,4.398902435E0,5.214406586E0,4.070485382E0
9.226692646E1,4.791236572E0,5.345084839E0,4.387077026E0
9.228702746E1,5.276377716E0,5.436694336E0,4.429588623E0
9.230712846E1,5.222040710E0,5.313650208E0,4.347259827E0
9.232722946E1,5.083129578E0,5.413342896E0,4.565955048E0
9.234733146E1,4.945565643E0,5.192402344E0,4.677173767E0
9.236743246E1,4.562661896E0,4.963827667E0,5.124293976E0
9.238753346E1,4.298760681E0,4.909041595E0,5.174888763E0
9.240763546E1,4.676275635E0,5.217250671E0,5.471871185E0
9.242773646E1,5.185516663E0,5.422324219E0,6.303541718E0
9.244783746E1,5.733227692E0,5.338797913E0,6.804699554E0
9.246793846E1,5.107977905E0,5.320835266E0,7.042854309E0
9.248804046E1,4.095932465E0,5.232369232E0,7.038513336E0
9.250814146E1,3.661535797E0,5.283113708E0,6.760990448E0
9.252824246E1,3.768712921E0,5.420378265E0,6.320606232E0
9.254834346E1,3.921096039E0,5.459147644E0,5.920188904E0
9.256844546E1,3.733386383E0,5.153782654E0,5.771997070E0
9.258854646E1,3.186723175E0,4.828658752E0,5.794600067E0
9.260864746E1,2.658920746E0,4.496499481E0,6.255940704E0
9.262874946E1,2.067201233E0,3.909869385E0,7.262896729E0
9.264885046E1,1.805695038E0,3.805386658E0,7.966284027E0
9.266895146E1,1.420096893E0,3.679797821E0,7.659871216E0
9.268905246E1,1.154100037E0,3.682941284E0,7.466772766E0
9.270915471E1,1.285975800E0,3.386108551E0,8.010891266E0
9.272925571E1,1.985770569E0,2.590962067E0,9.345366211E0
9.274935671E1,2.504292297E0,1.777852936E0,1.096859070E1
9.276945771E1,1.726060638E0,1.266965332E0,1.146241379E1
9.278955971E1,8.605604553E-1,1.350341949E0,1.098550552E1
9.280966071E1,8.141569519E-1,1.484612732E0,1.081950073E1
9.282976171E1,1.578317871E0,1.214125214E0,1.137828873E1
9.284986271E1,3.029849396E0,1.072070618E0,1.325403809E1
9.286996471E1,3.753893738E0,1.073717194E0,1.446142731E1
9.289006571E1,3.724704437E0,1.047821045E0,1.420141800E1
9.291016671E1,2.846630402E0,8.562194824E-1,1.381731674E1
9.293026871E1,2.224973145E0,6.307882690E-1,1.413181274E1
9.295036971E1,2.007774811E0,2.402503967E-1,1.493908401E1
9.297047071E1,2.256407776E0,-4.924758911E-2,1.568812637E1
9.299057171E1,2.324366455E0,-3.140469360E-1,1.554547302E1
9.301067371E1,2.355202332E0,-3.659889221E-1,1.544488220E1
9.303077471E1,2.031275940E0,-4.478686523E-1,1.534324356E1
9.305087571E1,1.986968079E0,-2.137554932E-1,1.449525696E1
9.307097671E1,1.742825775E0,-1.290316772E-1,1.322634567E1
9.309107871E1,7.375163269E-1,-1.598675537E-1,1.254271729E1
9.311117971E1,3.531156921E-1,-1.082249451E-1,1.211146408E1
9.313128071E1,1.118474121E0,-7.274871826E-2,1.185938828E1
9.315138271E1,1.536255341E0,1.930984497E-2,1.215262848E1
9.317148371E1,1.405577087E0,-3.903881836E-1,1.257026001E1
9.319158471E1,1.095272369E0,-4.143383789E-1,1.155986115E1
9.321168571E1,6.224057007E-1,-1.507365417E-1,9.901908875E0
