"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.859058083E0,1.213619709E0,2.062464952E-1,9.351698160E-1
7.879160083E0,1.169288754E0,9.183440804E-1,5.513986945E-1
7.899262083E0,7.986001372E-1,9.806250334E-1,2.592550516E-1
7.919363083E0,3.658507466E-1,3.785299361E-1,3.821490705E-1
7.939465083E0,2.240991220E-2,-4.647138417E-1,4.671536684E-1
7.959567083E0,-1.272981316E-1,-8.917681575E-1,5.235407352E-1
7.979668083E0,-2.837115228E-1,-1.015415788E0,4.726403356E-1
7.999770083E0,-4.401172698E-1,-1.050369143E0,3.320671022E-1
8.019871083E0,-4.098899066E-1,-9.496210217E-1,2.408273518E-1
8.039973083E0,-2.124532759E-1,-4.173220694E-1,2.295054793E-1
8.060075083E0,-5.500605330E-2,1.954603344E-1,9.023861587E-2
8.080176083E0,7.661957294E-2,5.171276331E-1,-3.268020600E-2
8.100278083E0,2.102356106E-1,5.520397425E-1,-7.036256045E-2
8.120380083E0,3.066375852E-1,4.166463614E-1,-1.092290431E-1
8.140481083E0,3.353235722E-1,1.397174150E-1,-1.290115118E-1
8.160583083E0,2.435098141E-1,-3.900956735E-2,-6.078207865E-2
8.180684083E0,5.906161666E-2,-1.117869839E-1,1.229530107E-2
8.200786083E0,-7.091732323E-2,-2.716283500E-1,8.968397975E-2
8.220888083E0,-7.573749870E-2,-4.692666531E-1,1.525409073E-1
8.240989083E0,-2.223199792E-2,-5.920758843E-1,1.786127239E-1
8.261091083E0,2.858178690E-2,-5.486822724E-1,1.794973910E-1
8.281193083E0,1.047775000E-1,-2.866139114E-1,1.231917068E-1
8.301294083E0,2.140193731E-1,2.175243571E-2,4.155544192E-2
8.321396083E0,2.643018961E-1,1.981352121E-1,2.513293177E-3
8.341497083E0,1.925185472E-1,1.352855116E-1,-1.036397647E-2
8.361599083E0,7.025305182E-2,2.637174726E-2,-1.825024188E-2
8.381701083E0,-6.855012476E-2,-1.104732752E-1,-3.564033285E-2
8.401802083E0,-2.164557576E-1,-2.950651348E-1,-8.776168525E-2
8.421904083E0,-3.334734738E-1,-4.648744464E-1,-1.164885163E-1
8.442006083E0,-3.670302331E-1,-5.530119538E-1,-1.009690464E-1
8.462107083E0,-2.886066735E-1,-4.605336189E-1,-8.725737780E-2
8.482209083E0,-1.247554049E-1,-1.078484654E-1,-6.867392361E-2
8.502311083E0,6.673644483E-2,2.926441431E-1,-4.093730450E-2
8.522412083E0,1.704792678E-1,3.613936603E-1,-1.837600954E-2
8.542514083E0,1.094604731E-1,1.077251285E-1,2.743562870E-2
8.562615083E0,-8.776137233E-2,-9.060981870E-2,5.668347329E-2
8.582717083E0,-2.696875632E-1,-5.696291104E-2,2.208660915E-2
8.602819083E0,-2.612729967E-1,-9.055721015E-2,-4.497202486E-2
8.622920083E0,-1.337111294E-1,-2.516939938E-1,-7.086772472E-2
8.643022083E0,-2.534216642E-2,-2.477634251E-1,-8.723497391E-2
8.663124083E0,4.761134461E-2,4.355868790E-3,-9.122791886E-2
8.683225083E0,8.246032149E-2,1.331475824E-1,-8.939928561E-2
8.703327083E0,2.228160389E-2,1.301669627E-1,-1.057907864E-1
8.723428083E0,-1.540546566E-1,2.339465916E-1,-1.110303402E-1
8.743530083E0,-3.175877631E-1,2.873421311E-1,-9.679373354E-2
8.763632083E0,-3.630644083E-1,1.525878310E-1,-3.848956525E-2
8.783733083E0,-3.930011392E-1,-7.959122956E-2,-6.438454147E-3
8.803835083E0,-4.367209971E-1,-2.367901057E-1,-8.294828981E-2
8.823937083E0,-4.441196918E-1,-1.192212552E-1,-2.100140750E-1
8.844038083E0,-3.801365793E-1,8.932215162E-3,-2.492682040E-1
8.864140583E0,-2.719995975E-1,6.699410081E-2,-2.909889221E-1
8.884241583E0,-2.143630087E-1,1.683300436E-1,-3.757658601E-1
8.904343583E0,-2.238778919E-1,2.174383402E-1,-4.501524568E-1
8.924445583E0,-3.437867761E-1,9.759298712E-2,-3.964693546E-1
8.944546583E0,-4.883458614E-1,-4.468339682E-1,-2.625802755E-1
8.964648583E0,-4.881376326E-1,-1.075301647E0,-1.516555697E-1
8.984750583E0,-2.756961286E-1,-7.973729968E-1,-2.726792544E-2
9.004851583E0,-9.061980993E-2,5.527814478E-2,7.041419297E-2
9.024953583E0,-1.054435968E-2,3.898995519E-1,-5.256758258E-2
9.045054583E0,6.186408550E-2,3.970367908E-1,-9.468720853E-2
9.065156583E0,3.622061014E-2,4.567292035E-1,-2.170848288E-2
9.085258583E0,-1.475377195E-2,-8.299418539E-2,-7.019713521E-2
9.105359583E0,-1.846726239E-2,-5.616080761E-1,-1.029817984E-1
9.125461583E0,-1.420250088E-1,-4.629002810E-1,-1.100072563E-1
9.145563583E0,-2.706685066E-1,-3.564196825E-2,-2.126541138E-1
9.165664583E0,-2.449621707E-1,-6.468696985E-3,-1.928027719E-1
9.185766583E0,-1.888231039E-1,-4.964974821E-1,-9.417866170E-2
9.205867583E0,-8.251959831E-2,-6.479896307E-1,4.614744335E-2
9.225969583E0,9.219589829E-2,3.102402389E-2,-3.105898388E-2
9.246071583E0,3.258834034E-2,4.669615626E-1,8.063496207E-4
9.266172583E0,3.612397611E-2,6.582253575E-1,6.645184755E-2
9.286274583E0,1.221440807E-1,7.265064120E-1,8.852572739E-2
9.306376583E0,1.639862657E-1,6.825861931E-1,4.199368134E-2
9.326477583E0,1.296012104E-1,5.413555503E-1,1.810719143E-3
9.346579583E0,4.901345074E-2,3.335779607E-1,-2.157778107E-2
9.366680583E0,-4.687616602E-4,8.952882141E-2,-4.997288063E-2
9.386782583E0,-1.472614519E-2,-5.350432545E-2,-5.048597604E-2
9.406884583E0,-2.719212510E-2,-1.780795753E-1,-7.749049366E-2
9.426985583E0,-4.964911193E-2,-3.953302205E-1,-7.834873348E-2
9.447087583E0,-1.648400538E-2,-5.215413570E-1,-5.191648379E-2
9.467189583E0,4.597849026E-2,-4.134465456E-1,-9.982290678E-3
9.487290583E0,6.518635899E-2,-3.107247055E-1,-3.348448128E-2
9.507392583E0,6.003990024E-2,-2.261544019E-1,-3.579305485E-2
9.527493583E0,4.553833976E-2,-1.659778953E-1,-4.696177784E-3
9.547595583E0,-3.066913411E-2,-2.348866910E-1,1.909696870E-2
9.567697583E0,-1.967508532E-2,-3.681054115E-1,-3.022124805E-2
9.587798583E0,3.445520252E-2,-5.876818895E-1,-2.775945142E-2
9.607900583E0,-1.220837049E-2,-6.921244264E-1,-8.072492480E-2
9.628002583E0,-5.847816542E-2,-5.727734566E-1,-7.339873165E-2
9.648103583E0,-9.730639309E-2,-4.377981722E-1,-8.847398683E-3
9.668205583E0,-7.658748329E-2,-3.247442842E-1,3.808607534E-2
9.688306583E0,1.184464060E-2,-1.869894713E-1,1.083160639E-1
9.708408583E0,9.212106466E-2,-1.132788286E-1,1.148265898E-1
9.728510583E0,5.126359314E-2,-1.370002776E-1,4.283252358E-2
9.748611583E0,-1.492680889E-2,-3.395750821E-1,-4.551069066E-2
9.768713583E0,-3.326090053E-2,-4.928347766E-1,-2.225588635E-2
9.788814583E0,-7.441360503E-2,-4.573203027E-1,-5.091173574E-2
9.808916583E0,-7.719084620E-2,-2.718956769E-1,-6.493718922E-2
9.829018583E0,-7.063637674E-2,-6.335490942E-2,-9.854312055E-3
9.849119583E0,-5.515808240E-2,2.448865324E-1,1.262170170E-2
9.869221375E0,-2.105468512E-2,3.539446890E-1,1.941240951E-2
9.889323375E0,-2.490928397E-2,3.357405365E-1,-6.513653696E-2
9.909424375E0,-5.422753841E-2,1.829251051E-1,-9.986820072E-2
9.929526375E0,-1.067180112E-1,-5.429312214E-2,-6.054654345E-2
9.949627375E0,-1.638566405E-1,-9.535030276E-2,-1.755440235E-2
9.969729375E0,-1.960737109E-1,-1.767769605E-1,-1.417611726E-2
9.989831375E0,-1.935181022E-1,-2.596814036E-1,-1.094937883E-2
1.000993237E1,-1.343820542E-1,-3.259176910E-1,-2.547750250E-2
1.003003438E1,-1.105982363E-1,-2.794055939E-1,-4.102024809E-2
1.005013638E1,-1.552571654E-1,-3.196939230E-1,1.320724841E-2
1.007023737E1,-1.727960557E-1,-3.329843283E-1,3.243770916E-4
1.009033938E1,-1.450314522E-1,-2.786465585E-1,-4.226335511E-2
1.011044037E1,-1.301814765E-1,-2.586506009E-1,-3.783022240E-2
1.013054238E1,-1.030970290E-1,-3.126289248E-1,6.810358725E-3
1.015064438E1,-7.925121486E-2,-2.818570733E-1,9.318226017E-3
1.017074537E1,-4.700671509E-2,-1.410846561E-1,-6.126267835E-3
1.019084738E1,-9.294650517E-3,-4.147399589E-2,-1.819962822E-2
1.021094837E1,1.848292537E-3,1.391457021E-1,-3.509124275E-3
1.023105038E1,2.624721266E-2,1.985683292E-1,-1.390465442E-2
1.025115238E1,3.745775670E-2,2.109317333E-1,-3.626307100E-2
1.027125337E1,1.848919317E-2,1.941363662E-1,-3.307796642E-2
1.029135538E1,-1.639285684E-2,6.987413019E-2,3.045957908E-2
1.031145738E1,-1.657529175E-2,-2.295165323E-2,3.555586934E-2
1.033155838E1,6.171390414E-3,9.397611767E-2,1.976856589E-2
1.035166038E1,1.085294969E-2,2.899782658E-1,-2.008428425E-2
1.037176137E1,5.006597191E-2,4.698311985E-1,-2.095102519E-2
1.039186338E1,2.584464662E-2,3.152785301E-1,-7.686299831E-2
1.041196538E1,1.501859538E-2,1.147006005E-1,-5.791950971E-2
1.043206637E1,3.812524490E-3,1.080492660E-1,-3.964348137E-2
1.045216838E1,-3.153230995E-2,8.997205645E-2,2.391377650E-2
1.047227038E1,1.692079939E-3,1.499370039E-1,1.054047793E-2
1.049237138E1,2.983387746E-2,2.226257622E-1,3.770006821E-3
1.051247338E1,2.841833793E-2,1.642558128E-1,-1.091822982E-3
1.053257437E1,-6.788894534E-3,-5.907000601E-2,1.995421201E-2
1.055267638E1,-1.095374301E-2,-1.343612969E-1,-7.952712476E-4
1.057277838E1,-6.572506856E-3,-6.910414249E-2,4.998666234E-3
1.059287938E1,1.770938560E-2,-1.343019959E-2,8.971100673E-3
1.061298138E1,9.790718555E-3,3.715940751E-3,-1.914749155E-3
1.063308237E1,3.551950445E-3,-5.835784599E-2,-2.536739595E-2
1.065318438E1,4.644878209E-3,-1.262670606E-1,-1.909074560E-2
1.067328638E1,-1.683571562E-2,-1.667119563E-1,-5.228464492E-3
1.069338738E1,-2.077108063E-2,-1.402603537E-1,-3.678707872E-3
1.071348938E1,-4.555137828E-2,-1.590138227E-1,-1.578282937E-2
1.073359137E1,-5.394962057E-2,-1.553660333E-1,-1.446738001E-2
1.075369238E1,-3.039803915E-2,-1.862339079E-1,-1.547505986E-2
1.077379438E1,-2.644081414E-2,-1.763473898E-1,-1.062319800E-2
1.079389537E1,-2.374263480E-2,-1.200469583E-1,1.264087670E-2
1.081399738E1,-1.196333487E-2,-6.903478503E-2,-8.546997793E-3
1.083409938E1,1.940875873E-2,-3.288287669E-2,-5.909867119E-3
1.085420038E1,2.767008170E-2,-3.317342699E-2,-7.849985734E-3
1.087430208E1,3.607619926E-2,-2.718927525E-2,-6.384391803E-3
1.089440308E1,2.720813826E-2,-6.904818863E-2,-3.097821958E-3
1.091450508E1,2.792561799E-2,-1.036882252E-1,2.278352529E-2
1.093460708E1,4.149815440E-2,-1.570281386E-1,2.618278563E-2
1.095470808E1,2.964522131E-2,-1.656360179E-1,2.651088685E-2
1.097481008E1,1.339933649E-2,-1.459392756E-1,1.296604518E-2
1.099491208E1,2.020154893E-2,-9.360581636E-2,1.209161431E-2
1.101501308E1,4.690427706E-2,-1.713158004E-2,8.314921521E-3
1.103511508E1,5.616484955E-2,8.623789251E-2,4.062270746E-3
1.105521608E1,6.127638370E-2,1.462515742E-1,1.760341227E-2
1.107531808E1,4.441739246E-2,1.483367980E-1,2.073763125E-2
1.109542008E1,4.240760952E-2,2.054093182E-1,2.333775535E-2
1.111552108E1,4.799187556E-2,2.986247241E-1,2.397632226E-2
1.113562308E1,1.828064397E-2,2.931828499E-1,2.792799100E-2
1.115572508E1,2.689172141E-2,2.447974384E-1,2.914738841E-2
1.117582608E1,3.599604964E-2,2.696436942E-1,-4.024625523E-4
1.119592808E1,4.499411210E-3,2.977459729E-1,-1.784125715E-2
1.121602908E1,-4.919273779E-3,1.992081106E-1,-8.802661672E-3
1.123613108E1,-2.339460701E-2,5.852340907E-2,1.136462437E-3
1.125623308E1,-2.045587823E-2,3.020885400E-3,-1.374790817E-2
1.127633408E1,-1.925924979E-2,-3.345791250E-2,-4.743852839E-2
1.129643608E1,-3.505055979E-2,-1.085202619E-1,-6.469413638E-2
1.131653708E1,-5.053756759E-2,-1.311400831E-1,-6.669177115E-2
1.133663908E1,-2.450671792E-2,-1.353666186E-1,-6.485676020E-2
1.135674108E1,-5.782563984E-2,-1.382817328E-1,-7.495605201E-2
1.137684208E1,-3.184782714E-2,-9.578612447E-2,-1.039334759E-1
1.139694408E1,-2.727826126E-2,-1.536919773E-1,-1.094881669E-1
1.141704508E1,-3.793934733E-2,-2.279999405E-1,-6.512239575E-2
1.143714708E1,-4.276283830E-2,-2.275998443E-1,-1.411709096E-2
1.145724908E1,-4.134721681E-2,-3.783478141E-1,-3.323278204E-2
1.147735008E1,-5.160871521E-2,-6.133989692E-1,-4.941255599E-2
1.149745208E1,-5.087416992E-2,-5.829484463E-1,-3.257755935E-2
1.151755408E1,-6.353456527E-2,-5.511516333E-1,-1.078198198E-2
1.153765508E1,-3.810633719E-2,-5.249500871E-1,-3.563927487E-2
1.155775708E1,2.793322504E-2,-2.093052268E-1,6.556981057E-2
1.157785808E1,1.194765493E-1,1.895038784E-1,1.099336892E-1
1.159796008E1,1.684200317E-1,4.547536075E-1,2.356406674E-2
1.161806208E1,1.382870972E-1,3.560510874E-1,1.586664096E-2
1.163816308E1,1.126012504E-1,3.825447708E-2,3.371275589E-2
1.165826508E1,9.674690664E-2,-8.900132775E-2,7.637741417E-2
1.167836608E1,9.688387066E-2,-9.614872187E-2,1.322494745E-1
1.169846808E1,1.130982563E-1,-6.621944159E-2,1.688232273E-1
1.171857008E1,8.980092406E-2,-7.977320999E-2,1.688676775E-1
1.173867108E1,5.923221260E-2,-7.469012588E-2,1.327819377E-1
1.175877308E1,5.020815879E-2,-3.087991849E-3,1.282276213E-1
1.177887408E1,1.398327947E-1,1.699962914E-1,1.071920842E-1
1.179897608E1,1.144467443E-1,1.448037177E-1,9.062506258E-2
1.181907808E1,5.693899468E-2,6.579087675E-2,6.809706241E-2
1.183917908E1,5.131097510E-2,9.348515421E-2,2.783843875E-2
1.185928058E1,-1.059706323E-3,1.780979484E-1,-1.800085790E-2
1.187938258E1,6.586228311E-2,2.296524495E-1,3.415964311E-4
1.189948358E1,9.879913926E-2,3.153742850E-1,2.310419921E-3
1.191958558E1,6.126474589E-2,3.270032406E-1,5.010061897E-3
1.193968658E1,5.666118488E-2,1.858830154E-1,2.952507883E-2
1.195978858E1,6.370247900E-2,1.974109858E-1,4.638252780E-3
1.197989058E1,2.088652551E-2,1.558319330E-1,-2.104349807E-2
1.199999158E1,6.177283451E-2,2.820425034E-1,-3.009741567E-2
1.202009358E1,4.591604695E-2,4.259148240E-1,-6.938253343E-2
1.204019458E1,3.237427771E-2,4.080235660E-1,-6.079573184E-2
1.206029658E1,1.298245974E-3,3.888633549E-1,-5.580520257E-2
1.208039858E1,-4.994983226E-2,4.143481851E-1,-1.320339292E-1
1.210049958E1,-1.335157305E-1,3.510321379E-1,-1.862770766E-1
1.212060158E1,-2.825278640E-1,2.957663834E-1,-2.067063749E-1
1.214070258E1,-3.799294233E-1,5.330295563E-1,-2.546647191E-1
1.216080458E1,-3.230337501E-1,9.586755633E-1,-5.028399825E-1
1.218090658E1,-5.055154115E-2,1.445147038E0,-6.832758784E-1
1.220100758E1,2.442125529E-1,1.749538660E0,-6.283591986E-1
1.222110958E1,2.613028288E-1,2.047580719E0,-4.769526124E-1
1.224121158E1,-6.094603986E-2,2.428784132E0,-2.135226130E-1
1.226131258E1,9.598406404E-2,2.030864000E0,2.248739302E-1
1.228141458E1,5.730021000E-1,8.548889756E-1,5.631042123E-1
1.230151558E1,4.162223339E-1,8.800454736E-1,9.514551163E-1
1.232161758E1,7.717943192E-2,1.585556388E0,1.293863773E0
1.234171958E1,2.883840501E-1,1.413848639E0,1.472929955E0
1.236182058E1,9.187759757E-1,9.297020435E-1,1.653146267E0
1.238192258E1,1.189598560E0,9.317373633E-1,1.589745998E0
1.240202358E1,7.978112102E-1,1.458910704E0,1.234007239E0
1.242212558E1,1.660206020E-1,2.216943979E0,8.019774556E-1
1.244222758E1,-6.935305893E-2,3.094511271E0,6.868008971E-1
1.246232858E1,-3.296554089E-1,3.322189093E0,6.403971910E-1
1.248243058E1,-9.463915229E-1,2.505597830E0,3.443935513E-1
1.250253158E1,-1.370108604E0,1.257768512E0,2.651984692E-1
1.252263358E1,-1.183418155E0,-6.871199012E-1,5.346605182E-1
1.254273558E1,-8.482613564E-1,-1.364305019E0,9.904124737E-1
1.256283658E1,-6.223969460E-1,-3.823764026E-1,1.434253931E0
1.258293858E1,-3.940393031E-1,1.232556224E0,1.582977533E0
1.260303958E1,-1.338575035E-1,1.712353945E0,1.487280726E0
1.262314158E1,-1.175716296E-1,1.096126437E0,1.303666115E0
1.264324358E1,-2.144959271E-1,1.142704844E0,8.235931396E-1
1.266334458E1,-2.013997585E-1,1.626581788E0,2.448085099E-1
1.268344658E1,-1.608597934E-1,1.766486406E0,-1.426163912E-1
1.270354858E1,-1.014323831E-1,1.774084687E0,-3.600458503E-1
1.272364958E1,2.016123012E-2,1.696601629E0,-5.642937422E-1
1.274375158E1,1.804971993E-1,1.453916788E0,-6.774273515E-1
1.276385258E1,5.175188780E-1,9.055958390E-1,-9.318058491E-1
1.278395458E1,9.621176720E-1,-1.306807548E-1,-1.279180050E0
1.280405658E1,6.503882408E-1,-1.446926147E-1,-1.353572130E0
1.282415758E1,5.584594607E-1,4.492048919E-1,-5.548135638E-1
1.284425958E1,4.203518629E-1,8.445408940E-1,1.072884917E0
1.286436096E1,4.196407795E-1,4.694710970E-1,7.820109129E-1
1.288446296E1,1.306562543E0,-6.787447724E-3,-3.804620802E-1
1.290456496E1,1.994867921E0,3.463239431E0,-9.494363666E-1
1.292466596E1,2.079812288E0,4.592553616E0,-9.068877101E-1
1.294476796E1,2.088327646E0,3.544393063E0,-4.458389580E-1
1.296486896E1,1.897967219E0,2.452004433E0,-2.461780608E-1
1.298497096E1,2.002277851E0,1.505774140E0,-3.092659712E-1
1.300507296E1,2.368458033E0,1.009645700E0,-2.849003971E-1
1.302517396E1,2.239893436E0,1.234445930E0,-6.822642684E-2
1.304527596E1,1.616373539E0,1.939104319E0,1.970792413E-1
1.306537696E1,1.183717251E0,2.101255417E0,1.378335208E-1
1.308547896E1,1.126908183E0,1.718188286E0,4.286333546E-2
1.310558096E1,1.007010221E0,1.076332211E0,-3.281458514E-3
1.312568196E1,9.131432772E-1,5.765857697E-1,1.627679914E-2
1.314578396E1,9.695224166E-1,5.250110030E-1,-9.200140834E-2
1.316588596E1,1.072696209E0,8.216645122E-1,-1.905766726E-1
1.318598696E1,1.128429532E0,1.332777739E0,-1.596510559E-1
1.320608896E1,1.249675155E0,1.824182510E0,-6.693314016E-2
1.322618996E1,1.451990962E0,2.097870588E0,7.174985111E-2
1.324629196E1,1.597144246E0,2.144671440E0,3.156467378E-1
1.326639396E1,1.597199321E0,2.159204483E0,4.829419851E-1
1.328649496E1,1.432567358E0,2.166214705E0,3.682210743E-1
1.330659696E1,7.036183476E-1,2.220462322E0,-6.558409333E-2
1.332669796E1,-6.555384398E-1,2.082616568E0,-6.913359165E-1
1.334679996E1,-1.991517544E0,1.642518520E0,-1.142924309E0
1.336690196E1,-3.824099541E0,1.278530121E0,-1.378425598E0
1.338700296E1,-4.789077759E0,7.353431582E-1,-1.397161245E0
1.340710496E1,-4.177423000E0,-8.756397963E-1,-1.344122410E0
1.342720596E1,-3.802223206E0,-2.098950148E0,-1.105831265E0
1.344730796E1,-4.062281132E0,-2.287022829E0,-2.547815442E-1
1.346740996E1,-2.872894049E0,5.275577307E-1,-3.945405409E-2
1.348751096E1,-9.646187425E-1,3.320503712E0,-4.641557932E-1
1.350761296E1,-9.008762985E-2,3.200741529E0,-1.128721595E0
1.352771396E1,4.628287852E-1,1.654960394E0,-1.440815091E0
1.354781596E1,7.215765715E-1,1.488023639E0,-1.509374619E0
1.356791796E1,-2.470847070E-1,2.830427289E-1,-1.404049516E0
1.358801896E1,-8.246852756E-1,-1.716896772E0,-1.080343008E0
1.360812096E1,-6.952979565E-1,-2.729384422E0,-7.535145283E-1
1.362822196E1,-1.641141474E-1,-2.312206984E0,-3.023563921E-1
1.364832396E1,2.672527134E-1,-1.445413351E0,1.171837598E-1
1.366842596E1,5.044604540E-1,-7.062229514E-1,2.587553859E-1
1.368852696E1,8.148523569E-1,-2.292275727E-1,3.376177847E-1
1.370862896E1,1.322317362E0,-1.011726737E0,4.769807458E-1
1.372872996E1,1.988542914E0,-3.115506887E0,8.332662582E-1
1.374883196E1,-8.960882425E-1,-6.459768295E0,9.056605101E-1
1.376893396E1,-3.786398768E-1,-2.534622431E0,4.505636692E-1
1.378903496E1,4.890411496E-1,1.579675913E0,-8.881935850E-3
1.380913696E1,-5.165116787E-1,3.777085781E0,-3.322740197E-1
1.382923796E1,-1.778496742E0,4.390242100E0,-1.777755171E-1
1.384933996E1,-7.426527143E-1,1.524908066E0,3.098882437E-1
1.386944183E1,1.268155694E0,-1.866952300E0,3.288085759E-1
1.388954283E1,9.561682940E-1,-2.751618147E0,-1.280251443E-1
1.390964483E1,5.788372755E-1,-2.922818661E0,-2.420243770E-1
1.392974683E1,4.932316542E-1,-2.722486258E0,1.297962386E-2
1.394984783E1,1.050222158E0,-2.234439611E0,5.762360096E-1
1.396994983E1,1.277760148E0,-1.674294949E0,4.752111137E-1
1.399005083E1,8.091299534E-1,-1.557833910E0,-7.057362050E-2
1.401015283E1,6.561988592E-1,-1.638643265E0,-8.984366804E-2
1.403025483E1,7.974743247E-1,-1.539556146E0,4.801108316E-2
1.405035583E1,8.881350160E-1,-1.154049754E0,6.519565731E-2
1.407045783E1,9.253911376E-1,-5.952191353E-1,2.704691328E-2
1.409055883E1,9.276748300E-1,-8.798480034E-2,-4.211407155E-2
1.411066083E1,9.422681928E-1,2.094654739E-1,-9.534149431E-3
1.413076283E1,1.056667328E0,1.261788905E-1,1.016268432E-1
1.415086383E1,1.148262620E0,-3.541752398E-1,1.991573423E-1
1.417096583E1,8.042795062E-1,-6.070561409E-1,3.581869006E-1
1.419106683E1,7.165838778E-2,9.966143966E-2,4.014293551E-1
1.421116883E1,-4.881917238E-1,1.143113017E0,3.260090947E-1
1.423127083E1,-7.211518288E-1,1.628722191E0,3.421956003E-1
1.425137183E1,-8.028777242E-1,1.381262302E0,3.618220091E-1
1.427147383E1,-6.675459743E-1,7.762916684E-1,3.618161380E-1
1.429157483E1,-3.521193564E-1,2.203203589E-1,3.040024340E-1
1.431167683E1,-1.478907168E-1,-1.039791387E-4,2.508801818E-1
1.433177883E1,-7.118154317E-2,1.971468925E-1,1.809290349E-1
1.435187983E1,-3.234254718E-1,7.739785910E-1,-1.068363190E-1
1.437198183E1,-1.002381921E0,1.074985504E0,-1.496430784E-1
1.439208283E1,-1.476061463E0,6.356176138E-1,7.756625861E-2
1.441218483E1,-1.411889315E0,2.153377384E-1,3.364504278E-1
1.443228683E1,-1.081869602E0,3.560699522E-1,5.698469281E-1
1.445238783E1,-6.684640050E-1,7.120616436E-1,6.313983202E-1
1.447248983E1,-1.756950170E-1,8.902072310E-1,5.338950157E-1
1.449259083E1,3.130401075E-1,7.472420335E-1,3.804854155E-1
1.451269283E1,6.582147479E-1,3.969333768E-1,3.607757390E-1
1.453279483E1,8.287344575E-1,5.148435012E-2,4.163513780E-1
1.455289583E1,8.563457727E-1,-2.317959070E-1,4.607639313E-1
1.457299783E1,8.594102859E-1,-3.526213765E-1,5.314219594E-1
1.459309883E1,8.758606911E-1,-1.813672185E-1,5.511018634E-1
1.461320083E1,8.287191391E-1,1.462470591E-1,4.484112561E-1
1.463330283E1,6.599481106E-1,3.512163758E-1,2.920337617E-1
1.465340383E1,4.075138569E-1,2.718208730E-1,1.577840298E-1
1.467350583E1,1.133970767E-1,4.892721400E-2,2.797174267E-2
1.469360683E1,-1.161816493E-1,4.547534138E-2,-1.004994437E-1
1.471370883E1,-2.339220643E-1,2.193811238E-1,-1.908625662E-1
1.473381083E1,-2.990292311E-1,4.301143289E-1,-2.602183223E-1
1.475391183E1,-3.388838470E-1,6.370735765E-1,-3.218242824E-1
1.477401383E1,-3.710626960E-1,7.646601796E-1,-3.715446591E-1
1.479411483E1,-3.921233118E-1,7.573515773E-1,-3.731443584E-1
1.481421683E1,-3.403532803E-1,6.093375683E-1,-2.925390303E-1
1.483431883E1,-2.123930454E-1,2.920750976E-1,-1.793032736E-1
1.485441983E1,-6.674725562E-2,-1.809244975E-2,-1.319013089E-1
1.487452258E1,-1.132290345E-2,-2.064668238E-1,-1.536837071E-1
1.489462358E1,-5.942454562E-2,-1.769694686E-1,-1.754075736E-1
1.491472558E1,-1.229895800E-1,1.103731766E-1,-1.695854515E-1
1.493482758E1,-1.182923093E-1,5.428608060E-1,-1.061803475E-1
1.495492858E1,1.375564560E-2,9.239842892E-1,-2.846413106E-2
1.497503058E1,1.882557422E-1,1.112556577E0,-4.453551397E-2
1.499513158E1,2.936988175E-1,1.124623656E0,-3.118988127E-2
1.501523358E1,3.081071079E-1,1.012511492E0,2.852784470E-2
1.503533558E1,1.948360056E-1,9.758489728E-1,8.637521416E-3
1.505543658E1,2.247999460E-1,1.072222471E0,-1.402169466E-2
1.507553858E1,5.488305688E-1,7.734820247E-1,-1.121694571E-3
1.509563958E1,1.011603832E0,1.649537385E-1,2.963979729E-3
1.511574158E1,1.443464875E0,-3.589180708E-1,-1.779606752E-2
1.513584358E1,1.693132043E0,-6.003137827E-1,-3.615874797E-2
